case_id,resource,activity,start_time,end_time
853,Clerk-000002,Reject application,2023-04-25 14:38:55.864,2023-04-25 14:48:55.864
859,AML Investigator-000001,AML check,2023-04-25 14:37:03.647,2023-04-25 14:49:48.607
861,Clerk-000003,Check application form completeness,2023-04-25 14:30:00.000,2023-04-25 14:50:45.813
850,Senior Officer-000001,Approve loan offer,2023-04-25 14:33:55.864,2023-04-25 14:53:55.864
855,Loan Officer-000001,Assess loan risk,2023-04-25 14:35:02.545,2023-04-25 14:55:02.545
857,Appraiser-000001,Appraise property,2023-04-25 14:07:53.349,2023-04-25 14:56:57.306
850,Clerk-000002,Cancel application,2023-04-25 14:53:55.864,2023-04-25 14:58:55.864
854,Loan Officer-000001,Design loan offer,2023-04-25 14:55:02.545,2023-04-26 07:02:15.468
855,Loan Officer-000001,Design loan offer,2023-04-26 07:02:15.468,2023-04-26 07:03:40.862
856,Loan Officer-000002,Assess loan risk,2023-04-25 14:43:51.782,2023-04-26 07:03:51.782
856,Loan Officer-000002,Design loan offer,2023-04-26 07:03:51.782,2023-04-26 07:06:46.293
858,Appraiser-000001,Appraise property,2023-04-25 14:56:57.306,2023-04-26 07:12:12.119
851,Senior Officer-000001,Approve loan offer,2023-04-25 14:53:55.864,2023-04-26 07:13:55.864
859,Appraiser-000001,Appraise property,2023-04-26 07:12:12.119,2023-04-26 07:15:47.075
862,Clerk-000003,Check application form completeness,2023-04-25 15:00:00.000,2023-04-26 07:17:51.784
851,Clerk-000002,Cancel application,2023-04-26 07:13:55.864,2023-04-26 07:18:55.864
857,Loan Officer-000001,Assess loan risk,2023-04-26 07:03:40.862,2023-04-26 07:23:40.862
858,Loan Officer-000002,Assess loan risk,2023-04-26 07:12:12.119,2023-04-26 07:32:12.119
857,Clerk-000002,Reject application,2023-04-26 07:23:40.862,2023-04-26 07:33:40.862
854,Senior Officer-000001,Approve loan offer,2023-04-26 07:13:55.864,2023-04-26 07:33:55.864
860,Appraiser-000001,Appraise property,2023-04-26 07:15:47.075,2023-04-26 07:34:57.122
863,Clerk-000002,Check application form completeness,2023-04-26 07:33:40.862,2023-04-26 07:36:06.641
861,Clerk-000001,Check credit history,2023-04-25 14:50:45.813,2023-04-26 07:36:17.866
860,Clerk-000004,Check credit history,2023-04-25 14:11:33.437,2023-04-26 07:38:03.320
861,Appraiser-000001,Appraise property,2023-04-26 07:34:57.122,2023-04-26 07:40:03.884
858,Loan Officer-000002,Design loan offer,2023-04-26 07:32:12.119,2023-04-26 07:40:50.125
854,Clerk-000002,Cancel application,2023-04-26 07:36:06.641,2023-04-26 07:41:06.641
859,Loan Officer-000001,Assess loan risk,2023-04-26 07:23:40.862,2023-04-26 07:43:40.862
862,Clerk-000003,Check credit history,2023-04-26 07:17:51.784,2023-04-26 07:48:42.722
863,Clerk-000001,Check credit history,2023-04-26 07:36:17.866,2023-04-26 07:48:42.777
862,Appraiser-000001,Appraise property,2023-04-26 07:40:03.884,2023-04-26 07:50:17.227
859,Clerk-000004,Reject application,2023-04-26 07:43:40.862,2023-04-26 07:53:40.862
855,Senior Officer-000001,Approve loan offer,2023-04-26 07:33:55.864,2023-04-26 07:53:55.864
855,Clerk-000002,Cancel application,2023-04-26 07:53:55.864,2023-04-26 07:58:55.864
860,AML Investigator-000001,AML check,2023-04-25 14:49:48.607,2023-04-26 08:10:24.787
856,Senior Officer-000001,Approve loan offer,2023-04-26 07:53:55.864,2023-04-26 08:13:55.864
864,Clerk-000003,Check application form completeness,2023-04-26 08:00:00.000,2023-04-26 08:17:18.622
861,AML Investigator-000001,AML check,2023-04-26 08:10:24.787,2023-04-26 08:17:49.527
856,Clerk-000001,Cancel application,2023-04-26 08:13:55.864,2023-04-26 08:18:55.864
864,Clerk-000004,Check credit history,2023-04-26 08:17:18.622,2023-04-26 08:20:01.582
863,Appraiser-000001,Appraise property,2023-04-26 07:50:17.227,2023-04-26 08:29:20.523
860,Loan Officer-000002,Assess loan risk,2023-04-26 08:10:24.787,2023-04-26 08:30:24.787
858,Senior Officer-000001,Approve loan offer,2023-04-26 08:13:55.864,2023-04-26 08:33:55.864
862,AML Investigator-000001,AML check,2023-04-26 08:17:49.527,2023-04-26 08:34:48.585
861,Loan Officer-000001,Assess loan risk,2023-04-26 08:17:49.527,2023-04-26 08:37:49.527
858,Clerk-000001,Cancel application,2023-04-26 08:33:55.864,2023-04-26 08:38:55.864
860,Clerk-000003,Reject application,2023-04-26 08:30:24.787,2023-04-26 08:40:24.787
861,Loan Officer-000001,Design loan offer,2023-04-26 08:37:49.527,2023-04-26 08:44:07.161
862,Loan Officer-000002,Assess loan risk,2023-04-26 08:34:48.585,2023-04-26 08:54:48.585
864,Appraiser-000001,Appraise property,2023-04-26 08:29:20.523,2023-04-26 08:57:28.372
863,AML Investigator-000001,AML check,2023-04-26 08:34:48.585,2023-04-26 08:58:34.743
862,Loan Officer-000001,Design loan offer,2023-04-26 08:54:48.585,2023-04-26 08:58:46.251
861,Senior Officer-000001,Approve loan offer,2023-04-26 08:44:07.161,2023-04-26 09:04:07.161
861,Clerk-000001,Cancel application,2023-04-26 09:04:07.161,2023-04-26 09:09:07.161
863,Loan Officer-000002,Assess loan risk,2023-04-26 08:58:34.743,2023-04-26 09:18:34.743
866,Clerk-000004,Check application form completeness,2023-04-26 09:00:00.000,2023-04-26 09:20:49.968
866,Appraiser-000001,Appraise property,2023-04-26 09:20:49.968,2023-04-26 09:21:11.213
865,Clerk-000002,Check application form completeness,2023-04-26 08:30:00.000,2023-04-26 09:22:50.698
862,Senior Officer-000001,Approve loan offer,2023-04-26 09:04:07.161,2023-04-26 09:24:07.161
864,AML Investigator-000001,AML check,2023-04-26 08:58:34.743,2023-04-26 09:27:06.457
865,Clerk-000001,Return application back to applicant,2023-04-26 09:22:50.698,2023-04-26 09:27:50.698
862,Clerk-000004,Cancel application,2023-04-26 09:24:07.161,2023-04-26 09:29:07.161
863,Loan Officer-000001,Design loan offer,2023-04-26 09:18:34.743,2023-04-26 09:32:54.605
864,Loan Officer-000002,Assess loan risk,2023-04-26 09:27:06.457,2023-04-26 09:47:06.457
866,Clerk-000003,Check credit history,2023-04-26 09:20:49.968,2023-04-26 09:51:18.631
863,Senior Officer-000001,Approve loan offer,2023-04-26 09:32:54.605,2023-04-26 09:52:54.605
864,Loan Officer-000001,Design loan offer,2023-04-26 09:47:06.457,2023-04-26 09:54:11.252
863,Clerk-000001,Approve application,2023-04-26 09:52:54.605,2023-04-26 09:57:54.605
866,AML Investigator-000001,AML check,2023-04-26 09:27:06.457,2023-04-26 10:13:20.799
864,Senior Officer-000001,Approve loan offer,2023-04-26 09:54:11.252,2023-04-26 10:14:11.252
867,Clerk-000002,Check application form completeness,2023-04-26 09:30:00.000,2023-04-26 10:18:53.880
867,Clerk-000001,Check credit history,2023-04-26 10:18:53.880,2023-04-26 10:18:58.239
864,Clerk-000003,Cancel application,2023-04-26 10:14:11.252,2023-04-26 10:19:11.252
868,Clerk-000004,Check application form completeness,2023-04-26 10:00:00.000,2023-04-26 10:26:50.947
865,Applicant-000001,Applicant completes form,2023-04-26 09:27:50.698,2023-04-26 10:27:50.698
866,Loan Officer-000002,Assess loan risk,2023-04-26 10:13:20.799,2023-04-26 10:33:20.799
866,Loan Officer-000001,Design loan offer,2023-04-26 10:33:20.799,2023-04-26 10:36:16.572
869,Clerk-000003,Check application form completeness,2023-04-26 10:30:00.000,2023-04-26 10:37:18.306
867,AML Investigator-000001,AML check,2023-04-26 10:18:53.880,2023-04-26 10:42:10.430
867,Appraiser-000001,Appraise property,2023-04-26 10:18:53.880,2023-04-26 10:43:39.023
868,AML Investigator-000001,AML check,2023-04-26 10:42:10.430,2023-04-26 10:44:34.207
866,Senior Officer-000001,Approve loan offer,2023-04-26 10:36:16.572,2023-04-26 10:56:16.572
865,Clerk-000001,Check application form completeness,2023-04-26 10:27:50.698,2023-04-26 10:57:04.763
866,Clerk-000003,Approve application,2023-04-26 10:56:16.572,2023-04-26 11:01:16.572
867,Loan Officer-000002,Assess loan risk,2023-04-26 10:43:39.023,2023-04-26 11:03:39.023
868,Clerk-000002,Check credit history,2023-04-26 10:26:50.947,2023-04-26 11:08:23.414
867,Clerk-000002,Reject application,2023-04-26 11:08:23.414,2023-04-26 11:18:23.414
869,AML Investigator-000001,AML check,2023-04-26 10:44:34.207,2023-04-26 11:34:03.577
870,Clerk-000003,Check application form completeness,2023-04-26 11:01:16.572,2023-04-26 11:34:05.283
871,Clerk-000002,Check application form completeness,2023-04-26 11:30:00.000,2023-04-26 11:37:46.621
865,Clerk-000001,Check credit history,2023-04-26 10:57:04.763,2023-04-26 11:38:09.595
870,Clerk-000003,Check credit history,2023-04-26 11:34:05.283,2023-04-26 11:48:37.074
868,Appraiser-000001,Appraise property,2023-04-26 10:43:39.023,2023-04-26 11:55:51.286
871,Clerk-000002,Check credit history,2023-04-26 11:37:46.621,2023-04-26 12:06:45.189
865,Appraiser-000001,Appraise property,2023-04-26 11:55:51.286,2023-04-26 12:08:34.706
869,Clerk-000004,Check credit history,2023-04-26 10:37:18.306,2023-04-26 12:09:41.060
872,Clerk-000001,Check application form completeness,2023-04-26 12:00:00.000,2023-04-26 12:14:16.892
868,Loan Officer-000001,Assess loan risk,2023-04-26 11:55:51.286,2023-04-26 12:15:51.286
865,AML Investigator-000001,AML check,2023-04-26 11:34:03.577,2023-04-26 12:17:44.433
869,Appraiser-000001,Appraise property,2023-04-26 12:08:34.706,2023-04-26 12:25:09.791
868,Loan Officer-000002,Design loan offer,2023-04-26 12:15:51.286,2023-04-26 12:31:28.703
865,Loan Officer-000001,Assess loan risk,2023-04-26 12:17:44.433,2023-04-26 12:37:44.433
870,Appraiser-000001,Appraise property,2023-04-26 12:25:09.791,2023-04-26 12:38:05.389
865,Loan Officer-000001,Design loan offer,2023-04-26 12:37:44.433,2023-04-26 12:42:03.673
872,Clerk-000003,Check credit history,2023-04-26 12:14:16.892,2023-04-26 12:44:30.393
871,Appraiser-000001,Appraise property,2023-04-26 12:38:05.389,2023-04-26 12:46:19.509
869,Loan Officer-000002,Assess loan risk,2023-04-26 12:31:28.703,2023-04-26 12:51:28.703
868,Senior Officer-000001,Approve loan offer,2023-04-26 12:31:28.703,2023-04-26 12:51:28.703
873,Clerk-000002,Check application form completeness,2023-04-26 12:30:00.000,2023-04-26 12:54:39.180
868,Clerk-000004,Approve application,2023-04-26 12:51:28.703,2023-04-26 12:56:28.703
872,Appraiser-000001,Appraise property,2023-04-26 12:46:19.509,2023-04-26 12:57:29.504
874,Clerk-000003,Check application form completeness,2023-04-26 13:00:00.000,2023-04-26 13:00:45.383
870,AML Investigator-000001,AML check,2023-04-26 12:17:44.433,2023-04-26 13:06:37.090
865,Senior Officer-000001,Approve loan offer,2023-04-26 12:51:28.703,2023-04-26 13:11:28.703
871,AML Investigator-000001,AML check,2023-04-26 13:06:37.090,2023-04-26 13:15:54.141
873,Appraiser-000001,Appraise property,2023-04-26 12:57:29.504,2023-04-26 13:16:14.969
865,Clerk-000004,Approve application,2023-04-26 13:11:28.703,2023-04-26 13:16:28.703
874,Appraiser-000001,Appraise property,2023-04-26 13:16:14.969,2023-04-26 13:18:01.120
869,Loan Officer-000001,Design loan offer,2023-04-26 12:51:28.703,2023-04-26 13:19:05.810
870,Loan Officer-000002,Assess loan risk,2023-04-26 13:06:37.090,2023-04-26 13:26:37.090
870,Loan Officer-000002,Design loan offer,2023-04-26 13:26:37.090,2023-04-26 13:31:58.241
875,Clerk-000003,Check application form completeness,2023-04-26 13:30:00.000,2023-04-26 13:33:58.836
871,Loan Officer-000001,Assess loan risk,2023-04-26 13:19:05.810,2023-04-26 13:39:05.810
869,Senior Officer-000001,Approve loan offer,2023-04-26 13:19:05.810,2023-04-26 13:39:05.810
872,AML Investigator-000001,AML check,2023-04-26 13:15:54.141,2023-04-26 13:40:52.933
871,Loan Officer-000002,Design loan offer,2023-04-26 13:39:05.810,2023-04-26 13:42:43.642
869,Clerk-000003,Approve application,2023-04-26 13:39:05.810,2023-04-26 13:44:05.810
875,Clerk-000004,Check credit history,2023-04-26 13:33:58.836,2023-04-26 13:52:56.125
873,Clerk-000001,Check credit history,2023-04-26 12:54:39.180,2023-04-26 13:53:25.381
875,Appraiser-000001,Appraise property,2023-04-26 13:33:58.836,2023-04-26 13:57:00.879
870,Senior Officer-000001,Approve loan offer,2023-04-26 13:39:05.810,2023-04-26 13:59:05.810
872,Loan Officer-000001,Assess loan risk,2023-04-26 13:40:52.933,2023-04-26 14:00:52.933
876,Clerk-000004,Check application form completeness,2023-04-26 14:00:00.000,2023-04-26 14:03:39.205
870,Clerk-000003,Approve application,2023-04-26 13:59:05.810,2023-04-26 14:04:05.810
872,Clerk-000001,Reject application,2023-04-26 14:00:52.933,2023-04-26 14:10:52.933
871,Senior Officer-000001,Approve loan offer,2023-04-26 13:59:05.810,2023-04-26 14:19:05.810
871,Clerk-000003,Cancel application,2023-04-26 14:19:05.810,2023-04-26 14:24:05.810
876,Clerk-000004,Check credit history,2023-04-26 14:03:39.205,2023-04-26 14:27:55.775
873,AML Investigator-000001,AML check,2023-04-26 13:40:52.933,2023-04-26 14:41:57.887
876,Appraiser-000001,Appraise property,2023-04-26 14:03:39.205,2023-04-26 14:51:29.496
874,Clerk-000002,Check credit history,2023-04-26 13:00:45.383,2023-04-26 14:52:56.553
874,AML Investigator-000001,AML check,2023-04-26 14:41:57.887,2023-04-26 14:56:01.851
873,Loan Officer-000002,Assess loan risk,2023-04-26 14:41:57.887,2023-04-27 07:01:57.887
878,Clerk-000003,Check application form completeness,2023-04-26 15:00:00.000,2023-04-27 07:06:50.765
875,AML Investigator-000001,AML check,2023-04-26 14:56:01.851,2023-04-27 07:12:38.658
874,Loan Officer-000001,Assess loan risk,2023-04-26 14:56:01.851,2023-04-27 07:16:01.851
873,Loan Officer-000002,Design loan offer,2023-04-27 07:01:57.887,2023-04-27 07:17:05.998
876,AML Investigator-000001,AML check,2023-04-27 07:12:38.658,2023-04-27 07:18:11.583
877,Clerk-000001,Check application form completeness,2023-04-26 14:30:00.000,2023-04-27 07:20:21.506
878,AML Investigator-000001,AML check,2023-04-27 07:18:11.583,2023-04-27 07:30:25.061
878,Clerk-000004,Check credit history,2023-04-27 07:06:50.765,2023-04-27 07:33:53.217
874,Loan Officer-000002,Design loan offer,2023-04-27 07:17:05.998,2023-04-27 07:35:19.837
875,Loan Officer-000001,Assess loan risk,2023-04-27 07:16:01.851,2023-04-27 07:36:01.851
873,Senior Officer-000001,Approve loan offer,2023-04-27 07:17:05.998,2023-04-27 07:37:05.998
877,Clerk-000002,Check credit history,2023-04-27 07:20:21.506,2023-04-27 07:38:57.217
873,Clerk-000004,Approve application,2023-04-27 07:37:05.998,2023-04-27 07:42:05.998
879,Clerk-000003,Check application form completeness,2023-04-27 07:30:00.000,2023-04-27 07:44:00.296
875,Clerk-000001,Reject application,2023-04-27 07:36:01.851,2023-04-27 07:46:01.851
876,Loan Officer-000002,Assess loan risk,2023-04-27 07:35:19.837,2023-04-27 07:55:19.837
876,Loan Officer-000001,Design loan offer,2023-04-27 07:55:19.837,2023-04-27 07:55:33.880
874,Senior Officer-000001,Approve loan offer,2023-04-27 07:37:05.998,2023-04-27 07:57:05.998
874,Clerk-000004,Cancel application,2023-04-27 07:57:05.998,2023-04-27 08:02:05.998
879,Clerk-000002,Check credit history,2023-04-27 07:44:00.296,2023-04-27 08:12:49.426
876,Senior Officer-000001,Approve loan offer,2023-04-27 07:57:05.998,2023-04-27 08:17:05.998
876,Clerk-000001,Approve application,2023-04-27 08:17:05.998,2023-04-27 08:22:05.998
877,AML Investigator-000001,AML check,2023-04-27 07:30:25.061,2023-04-27 08:22:58.651
878,Appraiser-000001,Appraise property,2023-04-27 07:06:50.765,2023-04-27 08:28:41.208
877,Appraiser-000001,Appraise property,2023-04-27 08:28:41.208,2023-04-27 08:33:21.543
879,AML Investigator-000001,AML check,2023-04-27 08:22:58.651,2023-04-27 08:36:22.567
881,Clerk-000004,Check application form completeness,2023-04-27 08:30:00.000,2023-04-27 08:45:59.488
878,Loan Officer-000002,Assess loan risk,2023-04-27 08:28:41.208,2023-04-27 08:48:41.208
880,Clerk-000003,Check application form completeness,2023-04-27 08:00:00.000,2023-04-27 08:49:37.374
877,Loan Officer-000001,Assess loan risk,2023-04-27 08:33:21.543,2023-04-27 08:53:21.543
881,AML Investigator-000001,AML check,2023-04-27 08:45:59.488,2023-04-27 08:54:36.803
880,Clerk-000004,Return application back to applicant,2023-04-27 08:49:37.374,2023-04-27 08:54:37.374
878,Clerk-000001,Reject application,2023-04-27 08:48:41.208,2023-04-27 08:58:41.208
881,Clerk-000002,Check credit history,2023-04-27 08:45:59.488,2023-04-27 09:05:31.190
879,Appraiser-000001,Appraise property,2023-04-27 08:33:21.543,2023-04-27 09:14:58.707
877,Loan Officer-000002,Design loan offer,2023-04-27 08:53:21.543,2023-04-27 09:27:17.015
882,Clerk-000003,Check application form completeness,2023-04-27 09:00:00.000,2023-04-27 09:33:47.928
879,Loan Officer-000001,Assess loan risk,2023-04-27 09:14:58.707,2023-04-27 09:34:58.707
882,Clerk-000001,Check credit history,2023-04-27 09:33:47.928,2023-04-27 09:36:14.131
883,Clerk-000004,Check application form completeness,2023-04-27 09:30:00.000,2023-04-27 09:40:56.718
879,Clerk-000002,Reject application,2023-04-27 09:34:58.707,2023-04-27 09:44:58.707
883,Clerk-000003,Check credit history,2023-04-27 09:40:56.718,2023-04-27 09:46:53.245
877,Senior Officer-000001,Approve loan offer,2023-04-27 09:27:17.015,2023-04-27 09:47:17.015
882,AML Investigator-000001,AML check,2023-04-27 09:33:47.928,2023-04-27 09:51:20.942
877,Clerk-000001,Cancel application,2023-04-27 09:47:17.015,2023-04-27 09:52:17.015
883,AML Investigator-000001,AML check,2023-04-27 09:51:20.942,2023-04-27 09:54:34.002
880,Applicant-000001,Applicant completes form,2023-04-27 08:54:37.374,2023-04-27 09:54:37.374
884,Clerk-000002,Check application form completeness,2023-04-27 10:00:00.000,2023-04-27 10:02:58.433
880,Clerk-000004,Check application form completeness,2023-04-27 09:54:37.374,2023-04-27 10:17:50.011
884,Clerk-000003,Check credit history,2023-04-27 10:02:58.433,2023-04-27 10:19:50.389
885,Clerk-000002,Check application form completeness,2023-04-27 10:30:00.000,2023-04-27 10:32:34.742
880,Clerk-000001,Check credit history,2023-04-27 10:17:50.011,2023-04-27 10:33:13.250
884,AML Investigator-000001,AML check,2023-04-27 10:02:58.433,2023-04-27 10:36:10.361
885,Clerk-000004,Check credit history,2023-04-27 10:32:34.742,2023-04-27 10:36:13.039
880,AML Investigator-000001,AML check,2023-04-27 10:36:10.361,2023-04-27 10:41:58.297
881,Appraiser-000001,Appraise property,2023-04-27 09:14:58.707,2023-04-27 10:54:57.719
880,Appraiser-000001,Appraise property,2023-04-27 10:54:57.719,2023-04-27 10:57:02.626
882,Appraiser-000001,Appraise property,2023-04-27 10:57:02.626,2023-04-27 11:14:44.147
881,Loan Officer-000002,Assess loan risk,2023-04-27 10:54:57.719,2023-04-27 11:14:57.719
880,Loan Officer-000001,Assess loan risk,2023-04-27 10:57:02.626,2023-04-27 11:17:02.626
881,Loan Officer-000001,Design loan offer,2023-04-27 11:17:02.626,2023-04-27 11:17:43.569
