,Unnamed: 0,activity_name,lifecycle:transition,resource,end_timestamp,Activity,Resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
4662,5541,Start,complete,Start,2016-05-05 15:10:23+00:00,Start,Start,116906,Variant 16,16,Fluxicon Disco,2016-05-05 15:10:23+00:00,0
4663,5542,Traer informacion estudiante - banner,complete,8416,2016-05-05 15:41:28+00:00,Traer informacion estudiante - banner,8416,116906,Variant 16,16,Fluxicon Disco,2016-05-05 15:41:28+00:00,290
4664,5543,Radicar Solicitud Homologacion,complete,8416,2016-05-05 15:41:30+00:00,Radicar Solicitud Homologacion,8416,116906,Variant 16,16,Fluxicon Disco,2016-05-05 15:41:30+00:00,290
4665,5545,Homologacion por grupo de cursos,complete,677,2016-05-13 19:59:54+00:00,Homologacion por grupo de cursos,677,116906,Variant 16,16,Fluxicon Disco,2016-05-13 19:59:53+00:00,26
4666,5546,End,complete,End,2016-05-13 19:59:54+00:00,End,End,116906,Variant 16,16,Fluxicon Disco,2016-05-13 19:59:54+00:00,5
4667,5549,Radicar Solicitud Homologacion,complete,19019,2016-05-05 16:11:58+00:00,Radicar Solicitud Homologacion,19019,116910,Variant 2,2,Fluxicon Disco,2016-05-05 16:11:55+00:00,11
4668,5548,Traer informacion estudiante - banner,complete,19019,2016-05-05 16:11:55+00:00,Traer informacion estudiante - banner,19019,116910,Variant 2,2,Fluxicon Disco,2016-05-05 16:11:55+00:00,11
4669,5547,Start,complete,Start,2016-05-05 16:11:55+00:00,Start,Start,116910,Variant 2,2,Fluxicon Disco,2016-05-05 16:11:55+00:00,0
4670,5550,Validar solicitud,complete,19019,2016-05-05 16:15:53+00:00,Validar solicitud,19019,116910,Variant 2,2,Fluxicon Disco,2016-05-05 16:15:53+00:00,11
4671,5551,Homologacion por grupo de cursos,complete,1007,2016-05-05 16:55:27+00:00,Homologacion por grupo de cursos,1007,116910,Variant 2,2,Fluxicon Disco,2016-05-05 16:16:13+00:00,4
4672,5552,End,complete,End,2016-05-05 16:55:27+00:00,End,End,116910,Variant 2,2,Fluxicon Disco,2016-05-05 16:55:27+00:00,5
4673,5561,Radicar Solicitud Homologacion,complete,19019,2016-05-05 16:18:04+00:00,Radicar Solicitud Homologacion,19019,116912,Variant 2,2,Fluxicon Disco,2016-05-05 16:18:01+00:00,11
4674,5560,Traer informacion estudiante - banner,complete,19019,2016-05-05 16:18:01+00:00,Traer informacion estudiante - banner,19019,116912,Variant 2,2,Fluxicon Disco,2016-05-05 16:18:01+00:00,11
4675,5559,Start,complete,Start,2016-05-05 16:18:01+00:00,Start,Start,116912,Variant 2,2,Fluxicon Disco,2016-05-05 16:18:01+00:00,0
4676,5562,Validar solicitud,complete,19019,2016-05-05 16:21:28+00:00,Validar solicitud,19019,116912,Variant 2,2,Fluxicon Disco,2016-05-05 16:21:28+00:00,11
4677,5563,Homologacion por grupo de cursos,complete,1007,2016-05-05 20:47:59+00:00,Homologacion por grupo de cursos,1007,116912,Variant 2,2,Fluxicon Disco,2016-05-05 16:21:52+00:00,4
4678,5564,End,complete,End,2016-05-05 20:47:59+00:00,End,End,116912,Variant 2,2,Fluxicon Disco,2016-05-05 20:47:59+00:00,5
4679,5566,Traer informacion estudiante - banner,complete,19019,2016-05-05 16:25:46+00:00,Traer informacion estudiante - banner,19019,116913,Variant 2,2,Fluxicon Disco,2016-05-05 16:25:46+00:00,11
4680,5565,Start,complete,Start,2016-05-05 16:25:46+00:00,Start,Start,116913,Variant 2,2,Fluxicon Disco,2016-05-05 16:25:46+00:00,0
4681,5567,Radicar Solicitud Homologacion,complete,19019,2016-05-05 16:25:50+00:00,Radicar Solicitud Homologacion,19019,116913,Variant 2,2,Fluxicon Disco,2016-05-05 16:25:48+00:00,11
4682,5568,Validar solicitud,complete,19019,2016-05-05 16:28:18+00:00,Validar solicitud,19019,116913,Variant 2,2,Fluxicon Disco,2016-05-05 16:28:17+00:00,11
4683,5569,Homologacion por grupo de cursos,complete,1007,2016-05-05 18:26:11+00:00,Homologacion por grupo de cursos,1007,116913,Variant 2,2,Fluxicon Disco,2016-05-05 16:29:27+00:00,4
4684,5570,End,complete,End,2016-05-05 18:26:11+00:00,End,End,116913,Variant 2,2,Fluxicon Disco,2016-05-05 18:26:11+00:00,5
4685,5571,Start,complete,Start,2016-05-05 15:44:49+00:00,Start,Start,116914,Variant 17,17,Fluxicon Disco,2016-05-05 15:44:49+00:00,0
4686,5572,Cancelar Solicitud,complete,11571,2016-05-05 16:13:08+00:00,Cancelar Solicitud,11571,116914,Variant 17,17,Fluxicon Disco,2016-05-05 15:44:49+00:00,419
4687,5573,Traer informacion estudiante - banner,complete,11571,2016-05-05 16:29:53+00:00,Traer informacion estudiante - banner,11571,116914,Variant 17,17,Fluxicon Disco,2016-05-05 16:29:53+00:00,419
4688,5574,Radicar Solicitud Homologacion,complete,11571,2016-05-05 16:29:55+00:00,Radicar Solicitud Homologacion,11571,116914,Variant 17,17,Fluxicon Disco,2016-05-05 16:29:55+00:00,419
4689,5576,End,complete,End,2016-05-11 22:03:57+00:00,End,End,116914,Variant 17,17,Fluxicon Disco,2016-05-11 22:03:57+00:00,5
4690,5575,Notificacion estudiante cancelacion soli,complete,11571,2016-05-11 22:03:57+00:00,Notificacion estudiante cancelacion soli,11571,116914,Variant 17,17,Fluxicon Disco,2016-05-11 22:03:57+00:00,419
4691,5577,Start,complete,Start,2016-05-05 19:44:37+00:00,Start,Start,116920,Variant 1,1,Fluxicon Disco,2016-05-05 19:44:37+00:00,0
4692,5578,Traer informacion estudiante - banner,complete,7781,2016-05-05 19:44:37+00:00,Traer informacion estudiante - banner,7781,116920,Variant 1,1,Fluxicon Disco,2016-05-05 19:44:37+00:00,420
4693,5579,Radicar Solicitud Homologacion,complete,7781,2016-05-05 19:45:03+00:00,Radicar Solicitud Homologacion,7781,116920,Variant 1,1,Fluxicon Disco,2016-05-05 19:44:41+00:00,420
4694,5580,Cancelar Solicitud,complete,7781,2016-05-05 20:07:43+00:00,Cancelar Solicitud,7781,116920,Variant 1,1,Fluxicon Disco,2016-05-05 20:07:40+00:00,420
4695,5582,End,complete,End,2016-05-05 20:11:11+00:00,End,End,116920,Variant 1,1,Fluxicon Disco,2016-05-05 20:11:11+00:00,5
4696,5581,Notificacion estudiante cancelacion soli,complete,7781,2016-05-05 20:11:11+00:00,Notificacion estudiante cancelacion soli,7781,116920,Variant 1,1,Fluxicon Disco,2016-05-05 20:11:11+00:00,420
4697,5584,Traer informacion estudiante - banner,complete,8774,2016-05-05 21:36:58+00:00,Traer informacion estudiante - banner,8774,116925,Variant 2,2,Fluxicon Disco,2016-05-05 21:36:58+00:00,314
4698,5583,Start,complete,Start,2016-05-05 21:36:58+00:00,Start,Start,116925,Variant 2,2,Fluxicon Disco,2016-05-05 21:36:58+00:00,0
4699,5585,Radicar Solicitud Homologacion,complete,8774,2016-05-05 21:38:22+00:00,Radicar Solicitud Homologacion,8774,116925,Variant 2,2,Fluxicon Disco,2016-05-05 21:36:59+00:00,314
4700,5586,Validar solicitud,complete,677,2016-05-06 00:35:31+00:00,Validar solicitud,677,116925,Variant 2,2,Fluxicon Disco,2016-05-05 23:58:25+00:00,26
4701,5587,Homologacion por grupo de cursos,complete,3445,2016-05-13 22:14:49+00:00,Homologacion por grupo de cursos,3445,116925,Variant 2,2,Fluxicon Disco,2016-05-13 20:06:42+00:00,61
4702,5588,End,complete,End,2016-05-13 22:14:49+00:00,End,End,116925,Variant 2,2,Fluxicon Disco,2016-05-13 22:14:49+00:00,5
4703,5590,Traer informacion estudiante - banner,complete,1378,2016-05-05 22:10:00+00:00,Traer informacion estudiante - banner,1378,116926,Variant 2,2,Fluxicon Disco,2016-05-05 22:10:00+00:00,367
4704,5589,Start,complete,Start,2016-05-05 22:10:00+00:00,Start,Start,116926,Variant 2,2,Fluxicon Disco,2016-05-05 22:10:00+00:00,0
4705,5591,Radicar Solicitud Homologacion,complete,1378,2016-05-05 22:10:07+00:00,Radicar Solicitud Homologacion,1378,116926,Variant 2,2,Fluxicon Disco,2016-05-05 22:10:01+00:00,367
4706,5592,Validar solicitud,complete,19019,2016-05-05 22:23:30+00:00,Validar solicitud,19019,116926,Variant 2,2,Fluxicon Disco,2016-05-05 22:16:42+00:00,11
4707,5593,Homologacion por grupo de cursos,complete,1007,2016-05-06 21:33:20+00:00,Homologacion por grupo de cursos,1007,116926,Variant 2,2,Fluxicon Disco,2016-05-06 21:04:54+00:00,4
4708,5594,End,complete,End,2016-05-06 21:33:20+00:00,End,End,116926,Variant 2,2,Fluxicon Disco,2016-05-06 21:33:20+00:00,5
4709,5596,Traer informacion estudiante - banner,complete,1378,2016-05-05 22:16:48+00:00,Traer informacion estudiante - banner,1378,116927,Variant 2,2,Fluxicon Disco,2016-05-05 22:16:48+00:00,367
4710,5595,Start,complete,Start,2016-05-05 22:16:48+00:00,Start,Start,116927,Variant 2,2,Fluxicon Disco,2016-05-05 22:16:48+00:00,0
4711,5597,Radicar Solicitud Homologacion,complete,1378,2016-05-05 22:16:53+00:00,Radicar Solicitud Homologacion,1378,116927,Variant 2,2,Fluxicon Disco,2016-05-05 22:16:49+00:00,367
4712,5598,Validar solicitud,complete,677,2016-05-05 22:59:17+00:00,Validar solicitud,677,116927,Variant 2,2,Fluxicon Disco,2016-05-05 22:21:30+00:00,26
4713,5599,Homologacion por grupo de cursos,complete,3445,2016-05-13 20:15:41+00:00,Homologacion por grupo de cursos,3445,116927,Variant 2,2,Fluxicon Disco,2016-05-13 20:09:18+00:00,61
4714,5600,End,complete,End,2016-05-13 20:15:41+00:00,End,End,116927,Variant 2,2,Fluxicon Disco,2016-05-13 20:15:41+00:00,5
4715,5602,Traer informacion estudiante - banner,complete,1378,2016-05-05 22:22:11+00:00,Traer informacion estudiante - banner,1378,116928,Variant 2,2,Fluxicon Disco,2016-05-05 22:22:11+00:00,367
4716,5601,Start,complete,Start,2016-05-05 22:22:11+00:00,Start,Start,116928,Variant 2,2,Fluxicon Disco,2016-05-05 22:22:11+00:00,0
4717,5603,Radicar Solicitud Homologacion,complete,1378,2016-05-05 22:22:14+00:00,Radicar Solicitud Homologacion,1378,116928,Variant 2,2,Fluxicon Disco,2016-05-05 22:22:12+00:00,367
4718,5604,Validar solicitud,complete,677,2016-05-05 23:02:17+00:00,Validar solicitud,677,116928,Variant 2,2,Fluxicon Disco,2016-05-05 22:24:28+00:00,26
4719,5605,Homologacion por grupo de cursos,complete,3445,2016-05-13 20:20:13+00:00,Homologacion por grupo de cursos,3445,116928,Variant 2,2,Fluxicon Disco,2016-05-13 20:13:56+00:00,61
4720,5606,End,complete,End,2016-05-13 20:20:13+00:00,End,End,116928,Variant 2,2,Fluxicon Disco,2016-05-13 20:20:13+00:00,5
4721,5615,Traer informacion estudiante - banner,complete,9890,2016-05-06 01:20:16+00:00,Traer informacion estudiante - banner,9890,117053,Variant 2,2,Fluxicon Disco,2016-05-06 01:20:16+00:00,421
4722,5614,Start,complete,Start,2016-05-06 01:20:16+00:00,Start,Start,117053,Variant 2,2,Fluxicon Disco,2016-05-06 01:20:16+00:00,0
4723,5616,Radicar Solicitud Homologacion,complete,9890,2016-05-06 01:20:17+00:00,Radicar Solicitud Homologacion,9890,117053,Variant 2,2,Fluxicon Disco,2016-05-06 01:20:17+00:00,421
4724,5617,Validar solicitud,complete,22404,2016-05-06 01:31:41+00:00,Validar solicitud,22404,117053,Variant 2,2,Fluxicon Disco,2016-05-06 01:28:25+00:00,17
4725,5618,Homologacion por grupo de cursos,complete,22404,2016-05-06 18:03:14+00:00,Homologacion por grupo de cursos,22404,117053,Variant 2,2,Fluxicon Disco,2016-05-06 16:16:46+00:00,17
4726,5619,End,complete,End,2016-05-06 18:03:14+00:00,End,End,117053,Variant 2,2,Fluxicon Disco,2016-05-06 18:03:14+00:00,5
4727,5621,Traer informacion estudiante - banner,complete,11387,2016-05-06 09:52:53+00:00,Traer informacion estudiante - banner,11387,117151,Variant 1,1,Fluxicon Disco,2016-05-06 09:52:53+00:00,385
4728,5620,Start,complete,Start,2016-05-06 09:52:53+00:00,Start,Start,117151,Variant 1,1,Fluxicon Disco,2016-05-06 09:52:53+00:00,0
4729,5622,Radicar Solicitud Homologacion,complete,11387,2016-05-06 09:53:01+00:00,Radicar Solicitud Homologacion,11387,117151,Variant 1,1,Fluxicon Disco,2016-05-06 09:53:01+00:00,385
4730,5623,Cancelar Solicitud,complete,677,2016-05-06 10:03:10+00:00,Cancelar Solicitud,677,117151,Variant 1,1,Fluxicon Disco,2016-05-06 10:00:35+00:00,26
4731,5625,End,complete,End,2016-05-06 15:35:13+00:00,End,End,117151,Variant 1,1,Fluxicon Disco,2016-05-06 15:35:13+00:00,5
4732,5624,Notificacion estudiante cancelacion soli,complete,677,2016-05-06 15:35:13+00:00,Notificacion estudiante cancelacion soli,677,117151,Variant 1,1,Fluxicon Disco,2016-05-06 15:35:13+00:00,26
4733,5626,Start,complete,Start,2016-05-06 15:34:50+00:00,Start,Start,117253,Variant 2,2,Fluxicon Disco,2016-05-06 15:34:50+00:00,0
4734,5627,Traer informacion estudiante - banner,complete,6723,2016-05-06 15:34:50+00:00,Traer informacion estudiante - banner,6723,117253,Variant 2,2,Fluxicon Disco,2016-05-06 15:34:50+00:00,216
4735,5628,Radicar Solicitud Homologacion,complete,6723,2016-05-06 15:34:58+00:00,Radicar Solicitud Homologacion,6723,117253,Variant 2,2,Fluxicon Disco,2016-05-06 15:34:52+00:00,216
4736,5629,Validar solicitud,complete,677,2016-05-06 16:16:01+00:00,Validar solicitud,677,117253,Variant 2,2,Fluxicon Disco,2016-05-06 15:41:26+00:00,26
4737,5630,Homologacion por grupo de cursos,complete,3445,2016-05-13 20:38:24+00:00,Homologacion por grupo de cursos,3445,117253,Variant 2,2,Fluxicon Disco,2016-05-13 20:16:31+00:00,61
4738,5631,End,complete,End,2016-05-13 20:38:24+00:00,End,End,117253,Variant 2,2,Fluxicon Disco,2016-05-13 20:38:24+00:00,5
4739,5633,Traer informacion estudiante - banner,complete,8268,2016-05-06 19:08:02+00:00,Traer informacion estudiante - banner,8268,117258,Variant 2,2,Fluxicon Disco,2016-05-06 19:08:02+00:00,297
4740,5632,Start,complete,Start,2016-05-06 19:08:02+00:00,Start,Start,117258,Variant 2,2,Fluxicon Disco,2016-05-06 19:08:02+00:00,0
4741,5634,Radicar Solicitud Homologacion,complete,8268,2016-05-06 19:30:01+00:00,Radicar Solicitud Homologacion,8268,117258,Variant 2,2,Fluxicon Disco,2016-05-06 19:08:08+00:00,297
4742,5635,Validar solicitud,complete,18929,2016-05-12 15:28:02+00:00,Validar solicitud,18929,117258,Variant 2,2,Fluxicon Disco,2016-05-12 15:02:05+00:00,29
4743,5636,Homologacion por grupo de cursos,complete,18929,2016-05-17 18:30:22+00:00,Homologacion por grupo de cursos,18929,117258,Variant 2,2,Fluxicon Disco,2016-05-17 18:30:22+00:00,29
4744,5637,End,complete,End,2016-05-17 18:30:22+00:00,End,End,117258,Variant 2,2,Fluxicon Disco,2016-05-17 18:30:22+00:00,5
4745,5650,Start,complete,Start,2016-05-08 04:07:32+00:00,Start,Start,117351,Variant 2,2,Fluxicon Disco,2016-05-08 04:07:32+00:00,0
4746,5651,Traer informacion estudiante - banner,complete,23530,2016-05-08 04:07:32+00:00,Traer informacion estudiante - banner,23530,117351,Variant 2,2,Fluxicon Disco,2016-05-08 04:07:32+00:00,139
4747,5652,Radicar Solicitud Homologacion,complete,23530,2016-05-08 04:19:38+00:00,Radicar Solicitud Homologacion,23530,117351,Variant 2,2,Fluxicon Disco,2016-05-08 04:07:38+00:00,139
4748,5653,Validar solicitud,complete,22404,2016-05-11 18:46:41+00:00,Validar solicitud,22404,117351,Variant 2,2,Fluxicon Disco,2016-05-11 18:30:45+00:00,17
4749,5654,Homologacion por grupo de cursos,complete,4560,2016-05-13 17:56:04+00:00,Homologacion por grupo de cursos,4560,117351,Variant 2,2,Fluxicon Disco,2016-05-13 16:56:01+00:00,100
4750,5655,End,complete,End,2016-05-13 17:56:04+00:00,End,End,117351,Variant 2,2,Fluxicon Disco,2016-05-13 17:56:04+00:00,5
4751,5656,Start,complete,Start,2016-05-09 15:53:32+00:00,Start,Start,117553,Variant 17,17,Fluxicon Disco,2016-05-09 15:53:32+00:00,0
4752,5657,Cancelar Solicitud,complete,19019,2016-05-09 15:56:40+00:00,Cancelar Solicitud,19019,117553,Variant 17,17,Fluxicon Disco,2016-05-09 15:53:32+00:00,11
4753,5658,Traer informacion estudiante - banner,complete,8382,2016-05-09 16:28:55+00:00,Traer informacion estudiante - banner,8382,117553,Variant 17,17,Fluxicon Disco,2016-05-09 16:28:55+00:00,422
4754,5659,Radicar Solicitud Homologacion,complete,8382,2016-05-09 16:28:57+00:00,Radicar Solicitud Homologacion,8382,117553,Variant 17,17,Fluxicon Disco,2016-05-09 16:28:57+00:00,422
4755,5661,End,complete,End,2016-05-10 16:08:17+00:00,End,End,117553,Variant 17,17,Fluxicon Disco,2016-05-10 16:08:17+00:00,5
4756,5660,Notificacion estudiante cancelacion soli,complete,19019,2016-05-10 16:08:17+00:00,Notificacion estudiante cancelacion soli,19019,117553,Variant 17,17,Fluxicon Disco,2016-05-10 16:08:17+00:00,11
4757,5670,End,complete,End,2016-05-10 18:12:30+00:00,End,End,117806,Variant 14,14,Fluxicon Disco,2016-05-10 18:12:30+00:00,5
4758,5669,Radicar Solicitud Homologacion,complete,19019,2016-05-10 18:12:30+00:00,Radicar Solicitud Homologacion,19019,117806,Variant 14,14,Fluxicon Disco,2016-05-10 18:12:30+00:00,11
4759,5668,Start,complete,Start,2016-05-10 18:12:30+00:00,Start,Start,117806,Variant 14,14,Fluxicon Disco,2016-05-10 18:12:30+00:00,0
4760,5672,Traer informacion estudiante - banner,complete,2970,2016-05-10 20:06:59+00:00,Traer informacion estudiante - banner,2970,117808,Variant 2,2,Fluxicon Disco,2016-05-10 20:06:59+00:00,424
4761,5671,Start,complete,Start,2016-05-10 20:06:59+00:00,Start,Start,117808,Variant 2,2,Fluxicon Disco,2016-05-10 20:06:59+00:00,0
4762,5673,Radicar Solicitud Homologacion,complete,2970,2016-05-10 20:07:32+00:00,Radicar Solicitud Homologacion,2970,117808,Variant 2,2,Fluxicon Disco,2016-05-10 20:07:00+00:00,424
4763,5674,Validar solicitud,complete,659,2016-05-10 20:42:09+00:00,Validar solicitud,659,117808,Variant 2,2,Fluxicon Disco,2016-05-10 20:39:49+00:00,27
4764,5675,Homologacion por grupo de cursos,complete,1422,2016-05-11 14:17:11+00:00,Homologacion por grupo de cursos,1422,117808,Variant 2,2,Fluxicon Disco,2016-05-11 11:44:11+00:00,38
4765,5676,End,complete,End,2016-05-11 14:17:11+00:00,End,End,117808,Variant 2,2,Fluxicon Disco,2016-05-11 14:17:11+00:00,5
4766,5677,Start,complete,Start,2016-05-10 23:37:26+00:00,Start,Start,117851,Variant 1,1,Fluxicon Disco,2016-05-10 23:37:26+00:00,0
4767,5678,Traer informacion estudiante - banner,complete,23842,2016-05-10 23:37:26+00:00,Traer informacion estudiante - banner,23842,117851,Variant 1,1,Fluxicon Disco,2016-05-10 23:37:26+00:00,425
4768,5679,Radicar Solicitud Homologacion,complete,23842,2016-05-10 23:51:35+00:00,Radicar Solicitud Homologacion,23842,117851,Variant 1,1,Fluxicon Disco,2016-05-10 23:37:34+00:00,425
4769,5680,Cancelar Solicitud,complete,7320,2016-05-12 21:02:50+00:00,Cancelar Solicitud,7320,117851,Variant 1,1,Fluxicon Disco,2016-05-12 21:01:52+00:00,118
4770,5681,Notificacion estudiante cancelacion soli,complete,7320,2016-05-12 22:00:02+00:00,Notificacion estudiante cancelacion soli,7320,117851,Variant 1,1,Fluxicon Disco,2016-05-12 22:00:02+00:00,118
4771,5682,End,complete,End,2016-05-12 22:00:02+00:00,End,End,117851,Variant 1,1,Fluxicon Disco,2016-05-12 22:00:02+00:00,5
4772,5683,Start,complete,Start,2016-05-11 18:40:39+00:00,Start,Start,117903,Variant 2,2,Fluxicon Disco,2016-05-11 18:40:39+00:00,0
4773,5684,Traer informacion estudiante - banner,complete,3815,2016-05-11 18:40:39+00:00,Traer informacion estudiante - banner,3815,117903,Variant 2,2,Fluxicon Disco,2016-05-11 18:40:39+00:00,387
4774,5685,Radicar Solicitud Homologacion,complete,3815,2016-05-11 18:40:43+00:00,Radicar Solicitud Homologacion,3815,117903,Variant 2,2,Fluxicon Disco,2016-05-11 18:40:43+00:00,387
4775,5686,Validar solicitud,complete,677,2016-05-11 19:02:12+00:00,Validar solicitud,677,117903,Variant 2,2,Fluxicon Disco,2016-05-11 18:44:53+00:00,26
4776,5688,End,complete,End,2016-05-13 20:19:41+00:00,End,End,117903,Variant 2,2,Fluxicon Disco,2016-05-13 20:19:41+00:00,5
4777,5687,Homologacion por grupo de cursos,complete,677,2016-05-13 20:19:41+00:00,Homologacion por grupo de cursos,677,117903,Variant 2,2,Fluxicon Disco,2016-05-13 20:19:41+00:00,26
4778,5689,Start,complete,Start,2016-05-11 12:29:28+00:00,Start,Start,117951,Variant 1,1,Fluxicon Disco,2016-05-11 12:29:28+00:00,0
4779,5690,Traer informacion estudiante - banner,complete,7717,2016-05-11 12:29:28+00:00,Traer informacion estudiante - banner,7717,117951,Variant 1,1,Fluxicon Disco,2016-05-11 12:29:28+00:00,379
4780,5691,Radicar Solicitud Homologacion,complete,7717,2016-05-11 12:57:31+00:00,Radicar Solicitud Homologacion,7717,117951,Variant 1,1,Fluxicon Disco,2016-05-11 12:29:31+00:00,379
4781,5692,Cancelar Solicitud,complete,22475,2016-05-16 18:18:44+00:00,Cancelar Solicitud,22475,117951,Variant 1,1,Fluxicon Disco,2016-05-16 18:17:02+00:00,9
4782,5693,Notificacion estudiante cancelacion soli,complete,22475,2016-05-16 20:42:13+00:00,Notificacion estudiante cancelacion soli,22475,117951,Variant 1,1,Fluxicon Disco,2016-05-16 20:42:13+00:00,9
4783,5694,End,complete,End,2016-05-16 20:42:13+00:00,End,End,117951,Variant 1,1,Fluxicon Disco,2016-05-16 20:42:13+00:00,5
4784,5696,Cancelar Solicitud,complete,677,2016-05-12 14:44:48+00:00,Cancelar Solicitud,677,118151,Variant 17,17,Fluxicon Disco,2016-05-12 14:33:00+00:00,26
4785,5695,Start,complete,Start,2016-05-12 14:33:00+00:00,Start,Start,118151,Variant 17,17,Fluxicon Disco,2016-05-12 14:33:00+00:00,0
4786,5697,Traer informacion estudiante - banner,complete,3108,2016-05-12 15:41:30+00:00,Traer informacion estudiante - banner,3108,118151,Variant 17,17,Fluxicon Disco,2016-05-12 15:41:30+00:00,427
