case_id,activity,resource,start_timestamp,end_timestamp
Case 3194,Handle Case,Mathias,2010-03-12 09:16:00,2010-03-12 09:17:00
Case 3195,Inbound Call,Karen,2010-03-05 11:28:00,2010-03-05 11:28:00
Case 3196,Inbound Email,Steffi,2010-03-27 18:52:00,2010-03-28 14:52:00
Case 3196,Email Outbound,Steffi,2010-03-28 14:58:00,2010-03-28 15:08:00
Case 3196,Handle Email,Steffi,2010-03-28 15:08:00,2010-03-28 15:08:00
Case 3196,Inbound Call,Anne,2010-03-28 17:47:00,2010-03-28 17:50:00
Case 3196,Call Outbound,Anne,2010-03-29 12:32:00,2010-03-29 12:35:00
Case 3196,Handle Case,Harold,2010-03-29 14:09:00,2010-03-29 14:11:00
Case 3196,Handle Case,David,2010-04-01 12:04:00,2010-04-01 12:05:00
Case 3196,Call Outbound,Karen,2010-04-18 13:32:00,2010-04-18 13:33:00
Case 3196,Handle Case,Karen,2010-04-18 13:48:00,2010-04-18 13:49:00
Case 3196,Call Outbound,Karen,2010-04-24 13:37:00,2010-04-24 13:40:00
Case 3197,Inbound Call,Clark,2010-03-25 18:02:00,2010-03-25 18:07:00
Case 3197,Inbound Call,Michael,2010-03-26 13:39:00,2010-03-26 13:41:00
Case 3197,Call Outbound,Michael,2010-03-28 11:30:00,2010-03-28 11:32:00
Case 3197,Inbound Call,Anne,2010-03-29 11:04:00,2010-03-29 11:08:00
Case 3197,Inbound Call,Richard,2010-03-29 11:20:00,2010-03-29 11:41:00
Case 3198,Inbound Call,Fred,2010-03-15 08:28:00,2010-03-15 08:29:00
Case 3199,Call Outbound,Jochem,2010-03-21 11:37:00,2010-03-21 11:37:00
Case 3199,Call Outbound,Jochem,2010-03-21 11:40:00,2010-03-21 11:40:00
Case 3200,Inbound Call,Christian,2010-03-26 15:52:00,2010-03-26 15:53:00
Case 3201,Inbound Email,Richard,2010-03-08 07:44:00,2010-03-08 12:22:00
Case 3201,Email Outbound,Richard,2010-03-08 12:30:00,2010-03-08 12:38:00
Case 3201,Email Outbound,Richard,2010-03-08 12:38:00,2010-03-08 12:39:00
Case 3202,Inbound Call,Karen,2010-03-11 10:15:00,2010-03-11 10:16:00
Case 3202,Inbound Call,Karen,2010-03-11 14:57:00,2010-03-11 14:57:00
Case 3203,Inbound Call,Henk,2010-03-06 10:55:00,2010-03-06 10:56:00
Case 3203,Inbound Call,Patrick,2010-04-15 07:18:00,2010-04-15 07:22:00
Case 3203,Inbound Call,Henk,2010-04-15 07:27:00,2010-04-15 07:31:00
Case 3203,Inbound Call,Patrick,2010-04-16 11:33:00,2010-04-16 11:34:00
Case 3204,Inbound Email,Mary,2010-03-09 19:36:00,2010-03-11 14:42:00
Case 3204,Email Outbound,Mary,2010-03-11 14:43:00,2010-03-11 14:44:00
Case 3204,Handle Email,Mary,2010-03-11 14:44:00,2010-03-11 14:44:00
Case 3205,Inbound Email,Jochem,2010-03-24 11:45:00,2010-03-25 14:52:00
Case 3205,Email Outbound,Jochem,2010-03-25 14:53:00,2010-03-25 14:54:00
Case 3205,Handle Email,Jochem,2010-03-25 14:54:00,2010-03-25 14:54:00
Case 3206,Inbound Email,Mary,2010-03-08 15:13:00,2010-03-11 11:42:00
Case 3206,Email Outbound,Mary,2010-03-11 11:43:00,2010-03-11 11:48:00
Case 3206,Handle Email,Mary,2010-03-11 11:49:00,2010-03-11 12:40:00
Case 3206,Email Outbound,Mary,2010-03-11 12:41:00,2010-03-11 12:41:00
Case 3207,Inbound Call,Jochem,2010-03-26 16:44:00,2010-03-26 16:46:00
Case 3208,Inbound Call,Clark,2010-03-11 13:59:00,2010-03-11 14:04:00
Case 3208,Inbound Call,Christian,2010-03-11 14:55:00,2010-03-11 15:03:00
Case 3209,Inbound Call,Richard,2010-03-06 07:23:00,2010-03-06 07:25:00
Case 3210,Inbound Call,Irena,2010-03-22 10:08:00,2010-03-22 10:10:00
Case 3211,Inbound Call,Elena,2010-03-26 10:40:00,2010-03-26 10:45:00
Case 3212,Inbound Email,Samuil,2010-03-14 17:12:00,2010-03-18 08:44:00
Case 3212,Inbound Email,Samuil,2010-03-18 08:52:00,2010-03-18 08:52:00
Case 3212,Email Outbound,Samuil,2010-03-18 08:52:00,2010-03-18 08:55:00
Case 3212,Handle Case,Ross,2010-03-18 09:13:00,2010-03-18 09:13:00
Case 3212,Handle Case,Ross,2010-03-18 09:20:00,2010-03-18 09:21:00
Case 3212,Handle Case,Samuil,2010-03-20 13:55:00,2010-03-20 14:01:00
Case 3212,Handle Case,Samuil,2010-03-20 14:06:00,2010-03-20 14:06:00
Case 3212,Handle Case,Samuil,2010-03-22 08:34:00,2010-03-22 08:35:00
Case 3212,Email Outbound,Samuil,2010-03-22 08:42:00,2010-03-22 08:42:00
Case 3212,Handle Case,Samuil,2010-03-22 08:43:00,2010-03-22 10:42:00
Case 3212,Handle Case,Ross,2010-04-17 13:30:00,2010-04-17 13:37:00
Case 3212,Email Outbound,Samuil,2010-04-17 13:47:00,2010-04-17 13:54:00
Case 3212,Handle Case,Samuil,2010-04-17 13:54:00,2010-04-17 13:54:00
Case 3213,Inbound Call,Johan,2010-03-12 11:18:00,2010-03-12 11:20:00
Case 3214,Inbound Call,Harold,2010-03-19 15:19:00,2010-03-19 15:23:00
Case 3215,Inbound Email,Mary,2010-03-11 19:33:00,2010-03-13 12:21:00
Case 3215,Handle Case,Mary,2010-03-13 12:21:00,2010-03-13 12:22:00
Case 3215,Email Outbound,Mary,2010-03-13 12:22:00,2010-03-13 12:23:00
Case 3216,Inbound Call,Maja,2010-03-04 13:10:00,2010-03-04 13:12:00
Case 3217,Inbound Call,Nancy,2010-03-29 15:12:00,2010-03-29 15:15:00
Case 3218,Inbound Call,Susi,2010-03-19 12:01:00,2010-03-19 12:07:00
Case 3219,Inbound Call,Wil,2010-03-18 09:49:00,2010-03-18 09:50:00
Case 3219,Inbound Call,Harold,2010-04-17 15:34:00,2010-04-17 15:34:00
Case 3220,Inbound Call,Erik,2010-03-22 07:27:00,2010-03-22 07:29:00
Case 3221,Inbound Call,Anne,2010-03-07 10:37:00,2010-03-07 10:49:00
Case 3221,Handle Case,Anne,2010-03-07 10:49:00,2010-03-07 10:49:00
Case 3222,Inbound Call,Wil,2010-03-25 13:23:00,2010-03-25 13:25:00
Case 3222,Inbound Call,Monique,2010-03-25 13:51:00,2010-03-25 13:52:00
Case 3223,Inbound Call,Barbara,2010-03-20 17:38:00,2010-03-20 17:39:00
Case 3224,Inbound Call,Wil,2010-03-12 11:37:00,2010-03-12 11:38:00
Case 3225,Inbound Call,Erik,2010-03-18 09:19:00,2010-03-18 09:27:00
Case 3226,Inbound Call,Wil,2010-03-07 09:25:00,2010-03-07 09:27:00
Case 3226,Inbound Call,Ton,2010-03-07 09:51:00,2010-03-07 10:03:00
Case 3227,Handle Email,Jochem,2010-03-11 11:34:00,2010-03-11 11:36:00
Case 3227,Inbound Call,Ton,2010-03-12 10:32:00,2010-03-12 10:34:00
Case 3228,Inbound Call,Wil,2010-03-15 15:00:00,2010-03-15 15:02:00
Case 3228,Handle Case,Harold,2010-03-15 15:26:00,2010-03-15 15:34:00
Case 3228,Handle Case,David,2010-03-18 15:27:00,2010-03-18 15:27:00
Case 3228,Call Outbound,Karen,2010-04-09 10:28:00,2010-04-09 10:30:00
Case 3228,Call Outbound,Karen,2010-04-11 11:33:00,2010-04-11 11:44:00
Case 3229,Inbound Call,Johan,2010-03-26 10:47:00,2010-03-26 10:51:00
Case 3230,Inbound Call,Ton,2010-03-12 13:55:00,2010-03-12 14:00:00
Case 3231,Inbound Email,Jochem,2010-03-19 09:11:00,2010-03-21 10:40:00
Case 3231,Call Outbound,Jochem,2010-03-21 10:42:00,2010-03-21 10:49:00
Case 3231,Handle Email,Jochem,2010-03-21 10:49:00,2010-03-21 10:49:00
Case 3231,Handle Case,Jochem,2010-03-21 14:49:00,2010-03-21 14:50:00
Case 3231,Call Outbound,Jochem,2010-03-22 13:26:00,2010-03-22 13:29:00
Case 3231,Email Outbound,Jochem,2010-03-22 13:29:00,2010-03-22 13:30:00
Case 3231,Call Outbound,Jochem,2010-03-25 13:26:00,2010-03-25 13:29:00
Case 3232,Inbound Call,Henk,2010-03-23 09:36:00,2010-03-23 09:37:00
Case 3233,Inbound Call,Wil,2010-03-27 14:08:00,2010-03-27 14:10:00
Case 3234,Inbound Call,Erik,2010-03-22 07:21:00,2010-03-22 07:24:00
Case 3235,Inbound Call,Karen,2010-03-11 17:02:00,2010-03-11 17:04:00
Case 3236,Inbound Call,Wil,2010-03-16 12:48:00,2010-03-16 12:50:00
Case 3237,Inbound Call,Steve,2010-03-07 15:35:00,2010-03-07 15:40:00
Case 3238,Inbound Call,Wil,2010-03-04 10:21:00,2010-03-04 10:22:00
Case 3239,Inbound Call,Maja,2010-03-04 11:19:00,2010-03-04 11:23:00
Case 3239,Inbound Call,Christian,2010-03-04 12:06:00,2010-03-04 12:07:00
Case 3240,Inbound Email,Susi,2010-03-14 21:54:00,2010-03-15 08:31:00
Case 3240,Handle Email,Susi,2010-03-15 08:31:00,2010-03-15 08:37:00
Case 3240,Email Outbound,Susi,2010-03-15 08:37:00,2010-03-15 08:37:00
Case 3241,Inbound Email,Mary,2010-03-06 12:45:00,2010-03-07 15:48:00
Case 3241,Handle Email,Mary,2010-03-07 15:50:00,2010-03-07 16:03:00
Case 3241,Email Outbound,Mary,2010-03-07 16:08:00,2010-03-07 16:09:00
Case 3241,Call Outbound,Mary,2010-03-07 16:09:00,2010-03-07 16:09:00
Case 3242,Inbound Call,Richard,2010-03-21 08:38:00,2010-03-21 08:57:00
Case 3242,Handle Case,Richard,2010-03-21 09:25:00,2010-03-21 09:26:00
Case 3242,Call Outbound,Richard,2010-03-21 12:21:00,2010-03-21 12:32:00
Case 3242,Handle Case,Richard,2010-03-22 11:45:00,2010-03-22 11:47:00
Case 3242,Handle Case,Richard,2010-03-22 12:31:00,2010-03-22 12:33:00
Case 3242,Handle Case,Richard,2010-03-22 12:39:00,2010-03-22 12:39:00
Case 3242,Handle Case,Ross,2010-03-25 12:34:00,2010-03-25 12:35:00
Case 3242,Handle Case,Ross,2010-03-25 12:36:00,2010-03-25 12:37:00
Case 3242,Inbound Call,Richard,2010-03-26 12:20:00,2010-03-26 12:21:00
Case 3242,Inbound Call,Richard,2010-03-26 12:23:00,2010-03-26 12:23:00
Case 3243,Inbound Email,Jochem,2010-03-07 20:06:00,2010-03-11 10:32:00
Case 3243,Call Outbound,Jochem,2010-03-11 10:33:00,2010-03-11 10:37:00
Case 3243,Email Outbound,Jochem,2010-03-11 10:37:00,2010-03-11 10:45:00
Case 3243,Handle Email,Jochem,2010-03-11 10:46:00,2010-03-11 10:46:00
Case 3244,Inbound Call,Richard,2010-03-06 08:03:00,2010-03-06 08:17:00
Case 3245,Inbound Call,Steve,2010-03-11 16:24:00,2010-03-11 16:27:00
Case 3245,Handle Case,Mathias,2010-03-12 10:20:00,2010-03-12 10:23:00
Case 3245,Inbound Call,Henk,2010-03-14 09:25:00,2010-03-14 09:26:00
Case 3246,Inbound Call,Johan,2010-03-13 07:39:00,2010-03-13 07:40:00
Case 3247,Inbound Call,Ton,2010-03-28 13:48:00,2010-03-28 13:56:00
Case 3248,Inbound Call,Clark,2010-03-06 16:01:00,2010-03-06 16:02:00
Case 3249,Inbound Call,Clark,2010-03-29 15:39:00,2010-03-29 15:42:00
Case 3250,Inbound Call,Steve,2010-03-07 17:19:00,2010-03-07 17:26:00
Case 3250,Inbound Call,Kenny,2010-03-18 08:39:00,2010-03-18 08:41:00
Case 3250,Handle Case,Kenny,2010-03-26 11:30:00,2010-03-26 11:32:00
Case 3251,Inbound Call,Anne,2010-03-29 16:33:00,2010-03-29 16:35:00
Case 3252,Inbound Call,Harold,2010-03-14 11:03:00,2010-03-14 11:11:00
Case 3252,Inbound Call,Nancy,2010-03-14 13:56:00,2010-03-14 14:06:00
Case 3252,Inbound Call,Maja,2010-03-15 08:14:00,2010-03-15 08:15:00
Case 3253,Inbound Call,Maja,2010-03-11 12:34:00,2010-03-11 12:35:00
Case 3254,Inbound Call,Karen,2010-03-14 16:48:00,2010-03-14 16:52:00
Case 3255,Inbound Call,Monique,2010-03-04 16:59:00,2010-03-04 17:01:00
Case 3256,Inbound Call,Irena,2010-03-27 09:07:00,2010-03-27 09:10:00
Case 3256,Inbound Call,Michael,2010-03-27 13:32:00,2010-03-27 13:36:00
Case 3256,Inbound Call,Cindy,2010-04-15 14:54:00,2010-04-15 14:56:00
Case 3257,Inbound Call,Nancy,2010-03-07 17:27:00,2010-03-07 17:35:00
Case 3257,Handle Case,Helen,2010-03-08 06:38:00,2010-03-08 06:39:00
Case 3258,Inbound Email,Mary,2010-03-06 17:21:00,2010-03-07 15:02:00
Case 3258,Email Outbound,Mary,2010-03-07 15:05:00,2010-03-07 15:06:00
Case 3258,Handle Email,Mary,2010-03-07 15:06:00,2010-03-07 15:06:00
Case 3258,Inbound Email,Mary,2010-03-07 16:08:00,2010-03-07 16:21:00
Case 3258,Call Outbound,Mary,2010-03-07 16:24:00,2010-03-07 16:25:00
Case 3258,Inbound Email,Mary,2010-03-07 16:28:00,2010-03-07 16:28:00
Case 3258,Call Outbound,Mary,2010-03-07 16:28:00,2010-03-07 16:28:00
Case 3259,Inbound Call,Anne,2010-03-06 16:07:00,2010-03-06 16:11:00
Case 3260,Inbound Call,Clark,2010-03-06 15:50:00,2010-03-06 15:59:00
Case 3261,Inbound Call,Michael,2010-03-07 15:36:00,2010-03-07 15:42:00
Case 3261,Inbound Call,Susi,2010-03-08 07:23:00,2010-03-08 07:26:00
Case 3261,Handle Case,Susi,2010-03-08 07:26:00,2010-03-08 07:26:00
Case 3262,Inbound Call,Steffi,2010-03-19 12:02:00,2010-03-19 12:05:00
Case 3263,Inbound Call,Elena,2010-03-27 10:03:00,2010-03-27 10:11:00
Case 3264,Inbound Call,Susi,2010-03-12 08:02:00,2010-03-12 08:03:00
Case 3265,Inbound Call,Susi,2010-03-26 12:39:00,2010-03-26 12:53:00
Case 3266,Inbound Call,Samuil,2010-03-27 08:32:00,2010-03-27 08:38:00
Case 3267,Inbound Email,Wil,2010-03-12 22:08:00,2010-03-14 14:24:00
Case 3267,Handle Email,Wil,2010-03-14 14:24:00,2010-03-14 14:26:00
Case 3267,Email Outbound,Wil,2010-03-14 14:26:00,2010-03-14 14:26:00
Case 3268,Inbound Call,Jochem,2010-03-23 08:30:00,2010-03-23 08:31:00
Case 3268,Handle Case,Mathias,2010-03-26 06:52:00,2010-03-26 06:54:00
Case 3268,Inbound Call,Anne,2010-03-29 14:22:00,2010-03-29 14:24:00
Case 3268,Handle Case,Mathias,2010-04-01 07:17:00,2010-04-01 07:21:00
Case 3268,Inbound Call,Steve,2010-04-02 17:35:00,2010-04-02 17:38:00
Case 3268,Handle Case,Mathias,2010-04-03 10:11:00,2010-04-03 10:12:00
Case 3268,Handle Case,Mathias,2010-04-03 10:12:00,2010-04-03 10:15:00
Case 3268,Handle Case,Steve,2010-04-03 14:35:00,2010-04-03 14:40:00
Case 3269,Inbound Call,Steve,2010-03-11 17:52:00,2010-03-11 18:06:00
Case 3270,Inbound Call,Kenny,2010-03-12 07:13:00,2010-03-12 07:18:00
Case 3270,Handle Case,Kenny,2010-03-12 07:18:00,2010-03-12 07:18:00
Case 3271,Inbound Call,Samuil,2010-03-28 09:27:00,2010-03-28 09:28:00
Case 3272,Handle Email,Wil,2010-03-14 14:16:00,2010-03-14 14:23:00
Case 3273,Inbound Call,Erik,2010-03-11 10:27:00,2010-03-11 10:34:00
Case 3274,Inbound Call,Monique,2010-03-23 10:06:00,2010-03-23 10:08:00
Case 3275,Inbound Call,Nancy,2010-03-12 14:23:00,2010-03-12 14:31:00
Case 3275,Inbound Call,Karen,2010-03-12 14:38:00,2010-03-12 14:40:00
Case 3276,Inbound Call,Irena,2010-03-18 12:54:00,2010-03-18 12:58:00
Case 3277,Handle Email,Jochem,2010-04-01 14:26:00,2010-04-01 14:28:00
Case 3277,Call Outbound,Jochem,2010-04-01 14:39:00,2010-04-01 14:39:00
Case 3277,Handle Case,Jochem,2010-04-02 06:57:00,2010-04-02 06:57:00
Case 3277,Call Outbound,Richard,2010-04-02 12:09:00,2010-04-02 12:17:00
Case 3278,Inbound Email,Jochem,2010-03-19 18:41:00,2010-03-21 10:49:00
Case 3278,Call Outbound,Jochem,2010-03-21 10:51:00,2010-03-21 10:52:00
Case 3278,Email Outbound,Jochem,2010-03-21 10:52:00,2010-03-21 10:53:00
Case 3278,Handle Email,Jochem,2010-03-21 10:53:00,2010-03-21 10:53:00
Case 3278,Call Outbound,Jochem,2010-03-22 13:38:00,2010-03-22 13:44:00
Case 3278,Call Outbound,Jochem,2010-03-22 13:46:00,2010-03-22 13:46:00
Case 3278,Handle Case,Jochem,2010-03-25 13:29:00,2010-03-25 13:30:00
Case 3278,Call Outbound,Jochem,2010-03-26 13:26:00,2010-03-26 13:57:00
Case 3278,Call Outbound,Jochem,2010-03-27 14:08:00,2010-03-27 14:16:00
Case 3278,Handle Case,Harold,2010-03-27 15:01:00,2010-03-27 15:02:00
Case 3278,Handle Case,David,2010-03-29 08:53:00,2010-03-29 08:53:00
Case 3278,Call Outbound,David,2010-04-23 09:55:00,2010-04-23 09:55:00
Case 3278,Call Outbound,Karen,2010-04-24 11:53:00,2010-04-24 11:55:00
Case 3278,Call Outbound,Karen,2010-04-25 11:07:00,2010-04-25 11:07:00
Case 3278,Call Outbound,Karen,2010-04-29 14:55:00,2010-04-29 14:57:00
Case 3279,Inbound Call,Samuil,2010-03-05 08:30:00,2010-03-05 08:36:00
Case 3279,Email Outbound,Samuil,2010-03-05 08:39:00,2010-03-05 08:40:00
Case 3279,Email Outbound,Samuil,2010-03-05 08:41:00,2010-03-05 08:41:00
Case 3279,Email Outbound,Samuil,2010-03-05 08:44:00,2010-03-05 08:45:00
Case 3279,Email Outbound,Samuil,2010-03-05 08:45:00,2010-03-05 08:52:00
Case 3279,Email Outbound,Samuil,2010-03-05 08:52:00,2010-03-05 08:53:00
Case 3279,Email Outbound,Samuil,2010-03-05 08:53:00,2010-03-05 08:53:00
Case 3280,Inbound Email,Samuil,2010-03-11 22:05:00,2010-03-13 09:55:00
Case 3280,Email Outbound,Samuil,2010-03-13 10:01:00,2010-03-13 10:03:00
Case 3280,Email Outbound,Samuil,2010-03-13 10:03:00,2010-03-13 10:05:00
Case 3281,Inbound Call,Richard,2010-03-25 08:48:00,2010-03-25 08:50:00
Case 3282,Inbound Call,Maja,2010-03-22 10:46:00,2010-03-22 10:47:00
Case 3283,Inbound Call,Samuil,2010-03-09 13:59:00,2010-03-09 14:15:00
Case 3284,Inbound Call,Jochem,2010-03-04 12:03:00,2010-03-04 12:05:00
Case 3285,Inbound Call,Harold,2010-03-11 16:33:00,2010-03-11 16:46:00
Case 3285,Inbound Call,Wil,2010-03-12 15:49:00,2010-03-12 15:49:00
Case 3286,Inbound Call,Kenny,2010-03-18 09:41:00,2010-03-18 09:45:00
Case 3286,Inbound Call,Steffi,2010-03-18 09:46:00,2010-03-18 09:50:00
Case 3287,Inbound Call,Patrick,2010-03-13 09:05:00,2010-03-13 09:11:00
Case 3287,Inbound Call,Richard,2010-03-13 09:14:00,2010-03-13 09:42:00
Case 3288,Inbound Call,Nancy,2010-03-04 12:28:00,2010-03-04 12:30:00
Case 3289,Inbound Call,Mary,2010-03-08 12:38:00,2010-03-08 12:39:00
Case 3290,Inbound Call,Erik,2010-03-06 11:52:00,2010-03-06 11:54:00
Case 3291,Inbound Call,Johan,2010-03-18 11:02:00,2010-03-18 11:13:00
Case 3292,Inbound Call,Maja,2010-03-21 09:54:00,2010-03-21 09:56:00
Case 3293,Inbound Call,Susi,2010-03-28 07:44:00,2010-03-28 07:48:00
Case 3293,Inbound Call,Harold,2010-03-28 15:18:00,2010-03-28 15:24:00
Case 3294,Inbound Call,Nancy,2010-03-27 15:13:00,2010-03-27 15:19:00
Case 3295,Inbound Call,Steve,2010-03-05 16:44:00,2010-03-05 16:48:00
Case 3296,Handle Email,Irena,2010-03-27 07:38:00,2010-03-27 07:43:00
Case 3296,Call Outbound,Irena,2010-03-27 12:21:00,2010-03-27 12:27:00
Case 3296,Call Outbound,Irena,2010-03-28 12:02:00,2010-03-28 12:03:00
Case 3296,Call Outbound,Irena,2010-04-01 11:28:00,2010-04-01 11:46:00
Case 3296,Call Outbound,Irena,2010-04-02 11:44:00,2010-04-02 11:53:00
Case 3296,Handle Case,Mathias,2010-04-03 09:46:00,2010-04-03 09:50:00
Case 3296,Inbound Call,Clark,2010-04-03 14:56:00,2010-04-03 15:04:00
Case 3296,Handle Case,Mathias,2010-04-04 07:20:00,2010-04-04 07:21:00
Case 3296,Inbound Call,Ton,2010-04-16 16:16:00,2010-04-16 16:18:00
Case 3297,Inbound Email,Mary,2010-03-24 11:45:00,2010-03-25 15:36:00
Case 3297,Email Outbound,Mary,2010-03-25 15:38:00,2010-03-25 15:45:00
Case 3297,Handle Email,Mary,2010-03-25 15:45:00,2010-03-25 15:45:00
Case 3298,Inbound Call,Kenny,2010-03-27 10:04:00,2010-03-27 10:11:00
Case 3298,Email Outbound,Kenny,2010-03-27 10:12:00,2010-03-27 10:21:00
Case 3298,Email Outbound,Kenny,2010-03-27 10:21:00,2010-03-27 10:22:00
Case 3299,Inbound Call,Elena,2010-03-19 08:45:00,2010-03-19 08:50:00
Case 3299,Inbound Call,Richard,2010-03-19 08:59:00,2010-03-19 09:01:00
Case 3300,Inbound Call,Anne,2010-03-06 11:35:00,2010-03-06 11:39:00
Case 3300,Inbound Call,Howard,2010-04-29 16:00:00,2010-04-29 16:01:00
Case 3301,Inbound Call,Christian,2010-03-14 12:17:00,2010-03-14 12:19:00
Case 3302,Inbound Call,Irena,2010-03-29 10:35:00,2010-03-29 10:39:00
Case 3303,Inbound Call,Anne,2010-03-06 15:41:00,2010-03-06 15:45:00
Case 3303,Inbound Call,Ton,2010-03-15 16:13:00,2010-03-15 16:36:00
Case 3303,Inbound Call,Christian,2010-03-15 17:12:00,2010-03-15 17:15:00
Case 3304,Inbound Email,Mary,2010-03-11 19:45:00,2010-03-13 12:52:00
Case 3304,Email Outbound,Mary,2010-03-13 12:56:00,2010-03-13 12:58:00
Case 3304,Handle Email,Mary,2010-03-13 12:59:00,2010-03-13 12:59:00
Case 3305,Inbound Call,Harold,2010-03-19 16:06:00,2010-03-19 16:07:00
Case 3305,Handle Case,Harold,2010-03-20 10:38:00,2010-03-20 10:38:00
Case 3305,Handle Case,Mathias,2010-04-02 10:36:00,2010-04-02 10:36:00
Case 3306,Inbound Call,Mary,2010-03-18 11:02:00,2010-03-18 11:07:00
Case 3306,Inbound Call,Mary,2010-04-04 10:24:00,2010-04-04 10:32:00
Case 3306,Inbound Call,Irena,2010-04-04 10:59:00,2010-04-04 11:01:00
Case 3306,Inbound Call,Susi,2010-04-04 11:18:00,2010-04-04 11:21:00
Case 3306,Inbound Call,Nancy,2010-04-09 16:55:00,2010-04-09 16:58:00
Case 3307,Inbound Call,Mary,2010-03-22 10:47:00,2010-03-22 10:52:00
Case 3308,Inbound Call,Michael,2010-03-21 15:58:00,2010-03-21 16:00:00
Case 3309,Inbound Call,Wil,2010-03-28 13:50:00,2010-03-28 13:51:00
Case 3310,Inbound Call,Clark,2010-03-30 11:48:00,2010-03-30 11:54:00
Case 3311,Inbound Call,Erik,2010-03-07 09:42:00,2010-03-07 09:52:00
Case 3312,Inbound Call,Johan,2010-03-27 11:01:00,2010-03-27 11:16:00
Case 3313,Inbound Call,Henk,2010-03-22 11:04:00,2010-03-22 11:08:00
Case 3314,Inbound Call,Wil,2010-03-18 08:15:00,2010-03-18 08:16:00
Case 3315,Inbound Call,Johan,2010-03-05 08:31:00,2010-03-05 08:33:00
Case 3316,Inbound Email,Mary,2010-03-15 22:35:00,2010-03-18 15:54:00
Case 3316,Email Outbound,Mary,2010-03-18 15:56:00,2010-03-18 15:59:00
Case 3316,Handle Email,Mary,2010-03-18 15:59:00,2010-03-18 15:59:00
Case 3317,Inbound Call,Susi,2010-03-18 08:46:00,2010-03-18 08:49:00
Case 3318,Inbound Call,Richard,2010-03-07 10:42:00,2010-03-07 10:43:00
Case 3319,Inbound Call,Steffi,2010-03-22 15:11:00,2010-03-22 15:29:00
Case 3320,Inbound Call,Johan,2010-03-27 11:16:00,2010-03-27 11:17:00
Case 3320,Handle Case,Harold,2010-03-27 15:07:00,2010-03-27 15:08:00
Case 3320,Handle Case,David,2010-03-29 08:54:00,2010-03-29 08:54:00
Case 3320,Inbound Call,Jochem,2010-04-05 10:34:00,2010-04-05 10:36:00
Case 3320,Inbound Call,Henk,2010-04-10 10:31:00,2010-04-10 10:43:00
Case 3320,Handle Case,Mariska,2010-04-11 09:02:00,2010-04-11 09:05:00
Case 3320,Handle Case,David,2010-04-12 10:08:00,2010-04-12 10:11:00
Case 3320,Inbound Call,Steffi,2010-04-17 11:03:00,2010-04-17 11:06:00
Case 3320,Call Outbound,Karen,2010-04-29 15:01:00,2010-04-29 15:02:00
Case 3321,Inbound Call,Susi,2010-03-14 07:48:00,2010-03-14 07:49:00
Case 3322,Inbound Call,Irena,2010-03-29 10:59:00,2010-03-29 11:03:00
Case 3323,Call Outbound,Susi,2010-03-18 12:40:00,2010-03-18 12:46:00
Case 3324,Inbound Call,Monique,2010-03-15 15:14:00,2010-03-15 15:15:00
Case 3325,Inbound Call,Henk,2010-03-23 07:58:00,2010-03-23 08:00:00
Case 3326,Handle Email,Samuil,2010-03-18 11:52:00,2010-03-18 11:53:00
Case 3327,Inbound Call,Helen,2010-03-21 08:55:00,2010-03-21 08:56:00
Case 3328,Inbound Email,Samuil,2010-03-27 09:24:00,2010-03-28 06:29:00
Case 3328,Email Outbound,Samuil,2010-03-28 06:34:00,2010-03-28 06:36:00
Case 3328,Email Outbound,Samuil,2010-03-28 06:36:00,2010-03-28 06:37:00
Case 3329,Inbound Call,Jochem,2010-03-25 09:29:00,2010-03-25 09:31:00
Case 3330,Inbound Call,Steve,2010-03-12 17:24:00,2010-03-12 17:30:00
Case 3331,Inbound Call,Clark,2010-03-18 13:50:00,2010-03-18 13:51:00
Case 3332,Inbound Call,Richard,2010-03-27 10:38:00,2010-03-27 10:40:00
Case 3333,Inbound Call,Irena,2010-03-26 07:39:00,2010-03-26 07:43:00
Case 3333,Inbound Call,Susi,2010-03-26 09:36:00,2010-03-26 09:40:00
Case 3333,Inbound Call,Clark,2010-03-27 14:39:00,2010-03-27 14:45:00
Case 3334,Inbound Call,Wil,2010-03-11 09:58:00,2010-03-11 10:00:00
Case 3335,Inbound Call,Steffi,2010-03-27 11:30:00,2010-03-27 11:41:00
Case 3336,Inbound Call,Susi,2010-03-20 11:35:00,2010-03-20 11:38:00
Case 3337,Inbound Call,Jochem,2010-03-22 11:08:00,2010-03-22 11:10:00
Case 3338,Inbound Call,Johan,2010-03-19 10:53:00,2010-03-19 10:55:00
Case 3339,Inbound Call,Harold,2010-03-27 13:17:00,2010-03-27 13:18:00
Case 3340,Handle Case,Samuil,2010-03-04 11:39:00,2010-03-04 11:48:00
Case 3340,Call Outbound,Samuil,2010-03-04 11:48:00,2010-03-04 11:49:00
Case 3341,Inbound Call,Johan,2010-03-27 12:40:00,2010-03-27 12:42:00
Case 3342,Inbound Call,Irena,2010-03-22 07:48:00,2010-03-22 07:53:00
Case 3343,Inbound Call,Nancy,2010-03-15 16:32:00,2010-03-15 16:43:00
Case 3343,Handle Case,Nancy,2010-03-19 13:55:00,2010-03-19 14:05:00
Case 3343,Inbound Call,Christian,2010-03-19 16:28:00,2010-03-19 16:47:00
Case 3343,Handle Case,Harold,2010-03-20 10:47:00,2010-03-20 10:48:00
