case_id,resource,activity_name,start_timestamp,end_timestamp,agent
788,Clerk-000001,Reject application,2023-04-19 10:39:12.676000+00:00,2023-04-19 10:49:12.676000+00:00,0
789,Clerk-000003,Check application form completeness,2023-04-19 10:30:00+00:00,2023-04-19 10:30:46.569000+00:00,1
789,AML Investigator-000002,AML check,2023-04-19 10:30:46.569000+00:00,2023-04-19 10:33:16.702000+00:00,13
789,Clerk-000005,Check credit history,2023-04-19 10:30:46.569000+00:00,2023-04-19 10:46:12.797000+00:00,4
789,Appraiser-000002,Appraise property,2023-04-19 10:30:46.569000+00:00,2023-04-19 10:55:37.954000+00:00,3
789,Loan Officer-000002,Assess loan risk,2023-04-19 10:55:37.954000+00:00,2023-04-19 11:15:37.954000+00:00,12
789,Clerk-000003,Reject application,2023-04-19 11:15:37.954000+00:00,2023-04-19 11:25:37.954000+00:00,1
790,Clerk-000002,Check application form completeness,2023-04-19 11:00:00+00:00,2023-04-19 11:20:05.815000+00:00,2
790,Clerk-000008,Check credit history,2023-04-19 11:20:05.815000+00:00,2023-04-19 11:20:38.884000+00:00,10
790,Appraiser-000001,Appraise property,2023-04-19 11:20:05.815000+00:00,2023-04-19 11:23:02.985000+00:00,8
790,AML Investigator-000002,AML check,2023-04-19 11:20:05.815000+00:00,2023-04-19 11:32:26.294000+00:00,13
790,Loan Officer-000001,Assess loan risk,2023-04-19 11:32:26.294000+00:00,2023-04-19 11:52:26.294000+00:00,11
790,Loan Officer-000002,Design loan offer,2023-04-19 11:52:26.294000+00:00,2023-04-19 11:54:40.146000+00:00,12
790,Senior Officer-000001,Approve loan offer,2023-04-19 11:54:40.146000+00:00,2023-04-19 12:14:40.146000+00:00,14
790,Clerk-000002,Cancel application,2023-04-19 12:14:40.146000+00:00,2023-04-19 12:19:40.146000+00:00,2
791,Clerk-000006,Check application form completeness,2023-04-19 11:30:00+00:00,2023-04-19 11:51:07.451000+00:00,5
791,Clerk-000001,Check credit history,2023-04-19 11:51:07.451000+00:00,2023-04-19 12:05:48.958000+00:00,0
791,Appraiser-000002,Appraise property,2023-04-19 11:51:07.451000+00:00,2023-04-19 12:40:50.321000+00:00,3
791,AML Investigator-000001,AML check,2023-04-19 11:51:07.451000+00:00,2023-04-19 12:46:57.402000+00:00,7
791,Loan Officer-000003,Assess loan risk,2023-04-19 12:46:57.402000+00:00,2023-04-19 13:06:57.402000+00:00,15
791,Clerk-000006,Reject application,2023-04-19 13:06:57.402000+00:00,2023-04-19 13:16:57.402000+00:00,5
792,Clerk-000004,Check application form completeness,2023-04-19 12:00:00+00:00,2023-04-19 12:07:57.951000+00:00,6
792,AML Investigator-000002,AML check,2023-04-19 12:07:57.951000+00:00,2023-04-19 12:13:16.459000+00:00,13
792,Clerk-000007,Check credit history,2023-04-19 12:07:57.951000+00:00,2023-04-19 12:27:45.951000+00:00,9
792,Appraiser-000001,Appraise property,2023-04-19 12:07:57.951000+00:00,2023-04-19 13:26:52.937000+00:00,8
792,Loan Officer-000004,Assess loan risk,2023-04-19 13:26:52.937000+00:00,2023-04-19 13:46:52.937000+00:00,16
792,Loan Officer-000003,Design loan offer,2023-04-19 13:46:52.937000+00:00,2023-04-19 14:14:29.542000+00:00,15
792,Senior Officer-000002,Approve loan offer,2023-04-19 14:14:29.542000+00:00,2023-04-19 14:34:29.542000+00:00,17
792,Clerk-000001,Cancel application,2023-04-19 14:34:29.542000+00:00,2023-04-19 14:39:29.542000+00:00,0
793,Clerk-000008,Check application form completeness,2023-04-19 12:30:00+00:00,2023-04-19 12:30:08.051000+00:00,10
793,AML Investigator-000002,AML check,2023-04-19 12:30:08.051000+00:00,2023-04-19 12:42:48.716000+00:00,13
793,Clerk-000003,Check credit history,2023-04-19 12:30:08.051000+00:00,2023-04-19 13:29:13.943000+00:00,1
793,Appraiser-000002,Appraise property,2023-04-19 12:40:50.321000+00:00,2023-04-19 13:01:51.698000+00:00,3
793,Loan Officer-000001,Assess loan risk,2023-04-19 13:29:13.943000+00:00,2023-04-19 13:49:13.943000+00:00,11
793,Loan Officer-000004,Design loan offer,2023-04-19 13:49:13.943000+00:00,2023-04-19 14:21:53.206000+00:00,16
793,Senior Officer-000001,Approve loan offer,2023-04-19 14:21:53.206000+00:00,2023-04-19 14:41:53.206000+00:00,14
793,Clerk-000003,Cancel application,2023-04-19 14:41:53.206000+00:00,2023-04-19 14:46:53.206000+00:00,1
794,Clerk-000005,Check application form completeness,2023-04-19 13:00:00+00:00,2023-04-19 13:12:19.612000+00:00,4
794,Appraiser-000002,Appraise property,2023-04-19 13:12:19.612000+00:00,2023-04-19 13:18:13.644000+00:00,3
794,Clerk-000001,Check credit history,2023-04-19 13:12:19.612000+00:00,2023-04-19 13:21:37.002000+00:00,0
794,AML Investigator-000002,AML check,2023-04-19 13:12:19.612000+00:00,2023-04-19 13:30:07.321000+00:00,13
794,Loan Officer-000002,Assess loan risk,2023-04-19 13:30:07.321000+00:00,2023-04-19 13:50:07.321000+00:00,12
794,Clerk-000007,Reject application,2023-04-19 13:50:07.321000+00:00,2023-04-19 14:00:07.321000+00:00,9
795,Clerk-000004,Check application form completeness,2023-04-19 13:30:00+00:00,2023-04-19 13:35:16.196000+00:00,6
795,Clerk-000002,Check credit history,2023-04-19 13:35:16.196000+00:00,2023-04-19 13:54:46.360000+00:00,2
795,AML Investigator-000001,AML check,2023-04-19 13:35:16.196000+00:00,2023-04-19 14:15:24.950000+00:00,7
795,Appraiser-000002,Appraise property,2023-04-19 13:35:16.196000+00:00,2023-04-19 14:55:33.701000+00:00,3
795,Loan Officer-000001,Assess loan risk,2023-04-19 14:55:33.701000+00:00,2023-04-20 07:15:33.701000+00:00,11
795,Loan Officer-000002,Design loan offer,2023-04-20 07:15:33.701000+00:00,2023-04-20 07:30:54.801000+00:00,12
795,Senior Officer-000002,Approve loan offer,2023-04-20 07:30:54.801000+00:00,2023-04-20 07:50:54.801000+00:00,17
795,Clerk-000006,Cancel application,2023-04-20 07:50:54.801000+00:00,2023-04-20 07:55:54.801000+00:00,5
796,Clerk-000008,Check application form completeness,2023-04-19 14:00:00+00:00,2023-04-19 14:25:32.014000+00:00,10
796,Clerk-000005,Return application back to applicant,2023-04-19 14:25:32.014000+00:00,2023-04-19 14:30:32.014000+00:00,4
796,Applicant-000001,Applicant completes form,2023-04-19 14:30:32.014000+00:00,2023-04-20 07:30:32.014000+00:00,18
796,Clerk-000005,Check application form completeness,2023-04-20 07:30:32.014000+00:00,2023-04-20 08:03:14.798000+00:00,4
796,Clerk-000002,Check credit history,2023-04-20 08:03:14.798000+00:00,2023-04-20 08:14:26.772000+00:00,2
796,AML Investigator-000001,AML check,2023-04-20 08:03:14.798000+00:00,2023-04-20 08:28:16.603000+00:00,7
796,Appraiser-000002,Appraise property,2023-04-20 08:03:14.798000+00:00,2023-04-20 09:51:25.710000+00:00,3
796,Loan Officer-000003,Assess loan risk,2023-04-20 09:51:25.710000+00:00,2023-04-20 10:11:25.710000+00:00,15
796,Clerk-000005,Reject application,2023-04-20 10:11:25.710000+00:00,2023-04-20 10:21:25.710000+00:00,4
797,Clerk-000006,Check application form completeness,2023-04-19 14:30:00+00:00,2023-04-19 14:44:25.522000+00:00,5
797,Clerk-000004,Check credit history,2023-04-19 14:44:25.522000+00:00,2023-04-20 07:16:41.322000+00:00,6
797,AML Investigator-000002,AML check,2023-04-19 14:44:25.522000+00:00,2023-04-20 07:46:43.396000+00:00,13
797,Appraiser-000001,Appraise property,2023-04-19 14:44:25.522000+00:00,2023-04-20 07:57:06.956000+00:00,8
797,Loan Officer-000004,Assess loan risk,2023-04-20 07:57:06.956000+00:00,2023-04-20 08:17:06.956000+00:00,16
797,Clerk-000004,Reject application,2023-04-20 08:17:06.956000+00:00,2023-04-20 08:27:06.956000+00:00,6
798,Clerk-000002,Check application form completeness,2023-04-19 15:00:00+00:00,2023-04-20 07:05:44.438000+00:00,2
798,AML Investigator-000001,AML check,2023-04-20 07:05:44.438000+00:00,2023-04-20 07:12:34.563000+00:00,7
798,Clerk-000007,Check credit history,2023-04-20 07:05:44.438000+00:00,2023-04-20 07:38:20.859000+00:00,9
798,Appraiser-000002,Appraise property,2023-04-20 07:05:44.438000+00:00,2023-04-20 07:54:42.700000+00:00,3
798,Loan Officer-000003,Assess loan risk,2023-04-20 07:54:42.700000+00:00,2023-04-20 08:14:42.700000+00:00,15
798,Loan Officer-000001,Design loan offer,2023-04-20 08:14:42.700000+00:00,2023-04-20 08:22:17.507000+00:00,11
798,Senior Officer-000001,Approve loan offer,2023-04-20 08:22:17.507000+00:00,2023-04-20 08:42:17.507000+00:00,14
798,Clerk-000006,Approve application,2023-04-20 08:42:17.507000+00:00,2023-04-20 08:47:17.507000+00:00,5
799,Clerk-000008,Check application form completeness,2023-04-20 07:30:00+00:00,2023-04-20 07:32:38.219000+00:00,10
799,Clerk-000001,Return application back to applicant,2023-04-20 07:32:38.219000+00:00,2023-04-20 07:37:38.219000+00:00,0
799,Applicant-000001,Applicant completes form,2023-04-20 07:37:38.219000+00:00,2023-04-20 08:37:38.219000+00:00,18
799,Clerk-000001,Check application form completeness,2023-04-20 08:37:38.219000+00:00,2023-04-20 08:40:21.163000+00:00,0
799,Clerk-000007,Check credit history,2023-04-20 08:40:21.163000+00:00,2023-04-20 08:46:46.570000+00:00,9
799,Appraiser-000001,Appraise property,2023-04-20 08:40:21.163000+00:00,2023-04-20 08:55:52.279000+00:00,8
799,AML Investigator-000002,AML check,2023-04-20 08:40:21.163000+00:00,2023-04-20 10:08:16.243000+00:00,13
799,Loan Officer-000004,Assess loan risk,2023-04-20 10:08:16.243000+00:00,2023-04-20 10:28:16.243000+00:00,16
799,Clerk-000002,Reject application,2023-04-20 10:28:16.243000+00:00,2023-04-20 10:38:16.243000+00:00,2
800,Clerk-000003,Check application form completeness,2023-04-20 08:00:00+00:00,2023-04-20 08:54:34.254000+00:00,1
800,AML Investigator-000001,AML check,2023-04-20 08:54:34.254000+00:00,2023-04-20 08:55:38.313000+00:00,7
800,Clerk-000005,Check credit history,2023-04-20 08:54:34.254000+00:00,2023-04-20 09:28:08.456000+00:00,4
800,Appraiser-000001,Appraise property,2023-04-20 08:55:52.279000+00:00,2023-04-20 09:30:00.265000+00:00,8
800,Loan Officer-000002,Assess loan risk,2023-04-20 09:30:00.265000+00:00,2023-04-20 09:50:00.265000+00:00,12
800,Clerk-000006,Reject application,2023-04-20 09:50:00.265000+00:00,2023-04-20 10:00:00.265000+00:00,5
801,Clerk-000008,Check application form completeness,2023-04-20 08:30:00+00:00,2023-04-20 09:00:57.050000+00:00,10
801,AML Investigator-000001,AML check,2023-04-20 09:00:57.050000+00:00,2023-04-20 09:14:03.923000+00:00,7
801,Clerk-000004,Check credit history,2023-04-20 09:00:57.050000+00:00,2023-04-20 10:16:13.072000+00:00,6
801,Appraiser-000001,Appraise property,2023-04-20 09:30:00.265000+00:00,2023-04-20 10:03:15.944000+00:00,8
801,Loan Officer-000001,Assess loan risk,2023-04-20 10:16:13.072000+00:00,2023-04-20 10:36:13.072000+00:00,11
801,Loan Officer-000003,Design loan offer,2023-04-20 10:36:13.072000+00:00,2023-04-20 11:32:19.826000+00:00,15
801,Senior Officer-000001,Approve loan offer,2023-04-20 11:32:19.826000+00:00,2023-04-20 11:52:19.826000+00:00,14
801,Clerk-000008,Cancel application,2023-04-20 11:52:19.826000+00:00,2023-04-20 11:57:19.826000+00:00,10
802,Clerk-000002,Check application form completeness,2023-04-20 09:00:00+00:00,2023-04-20 09:33:36.285000+00:00,2
802,AML Investigator-000001,AML check,2023-04-20 09:33:36.285000+00:00,2023-04-20 09:41:59.273000+00:00,7
802,Clerk-000007,Check credit history,2023-04-20 09:33:36.285000+00:00,2023-04-20 12:14:43.041000+00:00,9
802,Appraiser-000002,Appraise property,2023-04-20 09:51:25.710000+00:00,2023-04-20 12:14:39.657000+00:00,3
802,Loan Officer-000002,Assess loan risk,2023-04-20 12:14:43.041000+00:00,2023-04-20 12:34:43.041000+00:00,12
802,Loan Officer-000003,Design loan offer,2023-04-20 12:34:43.041000+00:00,2023-04-20 12:58:18.894000+00:00,15
802,Senior Officer-000002,Approve loan offer,2023-04-20 12:58:18.894000+00:00,2023-04-20 13:18:18.894000+00:00,17
802,Clerk-000007,Approve application,2023-04-20 13:18:18.894000+00:00,2023-04-20 13:23:18.894000+00:00,9
803,Clerk-000001,Check application form completeness,2023-04-20 09:30:00+00:00,2023-04-20 10:04:22.139000+00:00,0
803,AML Investigator-000001,AML check,2023-04-20 10:04:22.139000+00:00,2023-04-20 10:13:32.380000+00:00,7
803,Appraiser-000001,Appraise property,2023-04-20 10:04:22.139000+00:00,2023-04-20 10:16:13.438000+00:00,8
803,Clerk-000008,Check credit history,2023-04-20 10:04:22.139000+00:00,2023-04-20 10:17:06.816000+00:00,10
803,Loan Officer-000002,Assess loan risk,2023-04-20 10:17:06.816000+00:00,2023-04-20 10:37:06.816000+00:00,12
803,Loan Officer-000004,Design loan offer,2023-04-20 10:37:06.816000+00:00,2023-04-20 10:39:47.091000+00:00,16
803,Senior Officer-000002,Approve loan offer,2023-04-20 10:39:47.091000+00:00,2023-04-20 10:59:47.091000+00:00,17
803,Clerk-000004,Cancel application,2023-04-20 10:59:47.091000+00:00,2023-04-20 11:04:47.091000+00:00,6
804,Clerk-000003,Check application form completeness,2023-04-20 10:00:00+00:00,2023-04-20 11:37:30.555000+00:00,1
804,Clerk-000002,Check credit history,2023-04-20 11:37:30.555000+00:00,2023-04-20 11:49:46.570000+00:00,2
804,AML Investigator-000002,AML check,2023-04-20 11:37:30.555000+00:00,2023-04-20 12:00:34.934000+00:00,13
804,Appraiser-000002,Appraise property,2023-04-20 12:14:39.657000+00:00,2023-04-20 12:28:44.943000+00:00,3
804,Loan Officer-000004,Assess loan risk,2023-04-20 12:28:44.943000+00:00,2023-04-20 12:48:44.943000+00:00,16
804,Loan Officer-000002,Design loan offer,2023-04-20 12:48:44.943000+00:00,2023-04-20 13:01:49.419000+00:00,12
804,Senior Officer-000001,Approve loan offer,2023-04-20 13:01:49.419000+00:00,2023-04-20 13:21:49.419000+00:00,14
804,Clerk-000005,Cancel application,2023-04-20 13:21:49.419000+00:00,2023-04-20 13:26:49.419000+00:00,4
805,Clerk-000006,Check application form completeness,2023-04-20 10:30:00+00:00,2023-04-20 10:34:29.850000+00:00,5
805,AML Investigator-000002,AML check,2023-04-20 10:34:29.850000+00:00,2023-04-20 11:08:36.721000+00:00,13
805,Clerk-000001,Check credit history,2023-04-20 10:34:29.850000+00:00,2023-04-20 11:09:11.471000+00:00,0
805,Appraiser-000001,Appraise property,2023-04-20 10:34:29.850000+00:00,2023-04-20 11:31:06.144000+00:00,8
805,Loan Officer-000001,Assess loan risk,2023-04-20 11:31:06.144000+00:00,2023-04-20 11:51:06.144000+00:00,11
805,Clerk-000001,Reject application,2023-04-20 11:51:06.144000+00:00,2023-04-20 12:01:06.144000+00:00,0
806,Clerk-000008,Check application form completeness,2023-04-20 11:00:00+00:00,2023-04-20 11:19:03.889000+00:00,10
806,AML Investigator-000001,AML check,2023-04-20 11:19:03.889000+00:00,2023-04-20 11:24:39.802000+00:00,7
806,Clerk-000005,Check credit history,2023-04-20 11:19:03.889000+00:00,2023-04-20 12:29:31.922000+00:00,4
806,Appraiser-000001,Appraise property,2023-04-20 11:31:06.144000+00:00,2023-04-20 12:46:55.067000+00:00,8
806,Loan Officer-000001,Assess loan risk,2023-04-20 12:46:55.067000+00:00,2023-04-20 13:06:55.067000+00:00,11
806,Loan Officer-000003,Design loan offer,2023-04-20 13:06:55.067000+00:00,2023-04-20 13:10:04.109000+00:00,15
806,Senior Officer-000002,Approve loan offer,2023-04-20 13:18:18.894000+00:00,2023-04-20 13:38:18.894000+00:00,17
806,Clerk-000006,Cancel application,2023-04-20 13:38:18.894000+00:00,2023-04-20 13:43:18.894000+00:00,5
807,Clerk-000006,Check application form completeness,2023-04-20 11:30:00+00:00,2023-04-20 11:50:53.615000+00:00,5
807,Clerk-000004,Check credit history,2023-04-20 11:50:53.615000+00:00,2023-04-20 11:52:48.817000+00:00,6
807,AML Investigator-000001,AML check,2023-04-20 11:50:53.615000+00:00,2023-04-20 12:16:46.912000+00:00,7
807,Appraiser-000002,Appraise property,2023-04-20 12:28:44.943000+00:00,2023-04-20 13:01:05.343000+00:00,3
807,Loan Officer-000004,Assess loan risk,2023-04-20 13:01:05.343000+00:00,2023-04-20 13:21:05.343000+00:00,16
807,Loan Officer-000002,Design loan offer,2023-04-20 13:21:05.343000+00:00,2023-04-20 13:32:58.107000+00:00,12
807,Senior Officer-000001,Approve loan offer,2023-04-20 13:32:58.107000+00:00,2023-04-20 13:52:58.107000+00:00,14
807,Clerk-000004,Approve application,2023-04-20 13:52:58.107000+00:00,2023-04-20 13:57:58.107000+00:00,6
808,Clerk-000003,Check application form completeness,2023-04-20 12:00:00+00:00,2023-04-20 12:32:36.459000+00:00,1
808,Clerk-000006,Check credit history,2023-04-20 12:32:36.459000+00:00,2023-04-20 12:47:13.136000+00:00,5
808,AML Investigator-000002,AML check,2023-04-20 12:32:36.459000+00:00,2023-04-20 13:24:08.527000+00:00,13
808,Appraiser-000001,Appraise property,2023-04-20 12:46:55.067000+00:00,2023-04-20 13:31:54.126000+00:00,8
808,Loan Officer-000001,Assess loan risk,2023-04-20 13:31:54.126000+00:00,2023-04-20 13:51:54.126000+00:00,11
808,Loan Officer-000003,Design loan offer,2023-04-20 13:51:54.126000+00:00,2023-04-20 13:55:46.524000+00:00,15
808,Senior Officer-000002,Approve loan offer,2023-04-20 13:55:46.524000+00:00,2023-04-20 14:15:46.524000+00:00,17
808,Clerk-000001,Cancel application,2023-04-20 14:15:46.524000+00:00,2023-04-20 14:20:46.524000+00:00,0
809,Clerk-000002,Check application form completeness,2023-04-20 12:30:00+00:00,2023-04-20 13:17:39.752000+00:00,2
809,Clerk-000001,Check credit history,2023-04-20 13:17:39.752000+00:00,2023-04-20 13:27:18.195000+00:00,0
809,Appraiser-000002,Appraise property,2023-04-20 13:17:39.752000+00:00,2023-04-20 13:30:59.369000+00:00,3
809,AML Investigator-000001,AML check,2023-04-20 13:17:39.752000+00:00,2023-04-20 13:57:36.117000+00:00,7
809,Loan Officer-000004,Assess loan risk,2023-04-20 13:57:36.117000+00:00,2023-04-20 14:17:36.117000+00:00,16
809,Loan Officer-000002,Design loan offer,2023-04-20 14:17:36.117000+00:00,2023-04-20 14:37:32.091000+00:00,12
809,Senior Officer-000001,Approve loan offer,2023-04-20 14:37:32.091000+00:00,2023-04-20 14:57:32.091000+00:00,14
809,Clerk-000003,Approve application,2023-04-20 14:57:32.091000+00:00,2023-04-21 07:02:32.091000+00:00,1
810,Clerk-000004,Check application form completeness,2023-04-20 13:00:00+00:00,2023-04-20 13:07:34.230000+00:00,6
810,Clerk-000008,Return application back to applicant,2023-04-20 13:07:34.230000+00:00,2023-04-20 13:12:34.230000+00:00,10
810,Applicant-000001,Applicant completes form,2023-04-20 13:12:34.230000+00:00,2023-04-20 14:12:34.230000+00:00,18
810,Clerk-000005,Check application form completeness,2023-04-20 14:12:34.230000+00:00,2023-04-20 14:37:25.413000+00:00,4
810,Appraiser-000001,Appraise property,2023-04-20 14:37:25.413000+00:00,2023-04-21 07:02:12.039000+00:00,8
810,AML Investigator-000001,AML check,2023-04-20 14:37:25.413000+00:00,2023-04-21 07:04:59.491000+00:00,7
810,Clerk-000004,Check credit history,2023-04-20 14:37:25.413000+00:00,2023-04-21 07:14:59.210000+00:00,6
810,Loan Officer-000003,Assess loan risk,2023-04-21 07:14:59.210000+00:00,2023-04-21 07:34:59.210000+00:00,15
810,Loan Officer-000004,Design loan offer,2023-04-21 07:34:59.210000+00:00,2023-04-21 07:52:20.857000+00:00,16
810,Senior Officer-000002,Approve loan offer,2023-04-21 07:52:20.857000+00:00,2023-04-21 08:12:20.857000+00:00,17
810,Clerk-000005,Approve application,2023-04-21 08:12:20.857000+00:00,2023-04-21 08:17:20.857000+00:00,4
811,Clerk-000003,Check application form completeness,2023-04-20 13:30:00+00:00,2023-04-20 14:11:29.409000+00:00,1
811,Appraiser-000002,Appraise property,2023-04-20 14:11:29.409000+00:00,2023-04-20 14:15:47.527000+00:00,3
811,AML Investigator-000002,AML check,2023-04-20 14:11:29.409000+00:00,2023-04-20 14:22:54.758000+00:00,13
811,Clerk-000007,Check credit history,2023-04-20 14:11:29.409000+00:00,2023-04-21 08:17:15.086000+00:00,9
811,Loan Officer-000001,Assess loan risk,2023-04-21 08:17:15.086000+00:00,2023-04-21 08:37:15.086000+00:00,11
811,Loan Officer-000004,Design loan offer,2023-04-21 08:37:15.086000+00:00,2023-04-21 09:14:49.923000+00:00,16
